poutcome,pdays,previous,contact,campaign,day,housing,marital,y
3,-1,0,0,10,6,1,0,0
3,-1,0,0,2,14,1,0,0
3,-1,0,1,6,13,0,0,0
3,-1,0,0,1,12,1,0,0
3,-1,0,2,1,19,0,0,0
3,-1,0,0,1,28,0,0,0
3,-1,0,0,1,6,1,0,0
3,-1,0,0,2,11,0,0,0
3,-1,0,2,12,12,1,0,0
3,-1,0,0,2,30,0,0,0
3,-1,0,2,1,6,0,0,0
3,-1,0,0,1,10,1,0,0
3,-1,0,2,2,30,1,0,0
3,-1,0,0,1,4,1,0,0
3,-1,0,2,1,15,1,0,0
3,-1,0,2,11,18,0,0,0
3,-1,0,0,3,18,0,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,1,2,30,0,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,0,2,24,1,0,0
2,371,1,1,1,8,0,0,1
3,-1,0,0,1,11,0,0,1
3,-1,0,0,4,29,0,0,0
3,-1,0,2,5,9,0,0,0
3,-1,0,2,1,17,0,0,0
3,-1,0,0,2,25,1,0,0
3,-1,0,2,1,5,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,2,19,0,0,0
3,-1,0,0,4,14,1,0,1
3,-1,0,0,1,22,0,0,1
3,-1,0,1,2,5,1,0,0
3,-1,0,0,1,2,0,0,0
3,-1,0,0,1,10,1,0,0
0,176,1,0,1,21,1,0,0
3,-1,0,2,2,19,1,0,1
3,-1,0,0,2,31,1,0,0
3,-1,0,2,1,7,1,0,0
3,-1,0,1,3,4,1,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,2,1,26,0,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,1,13,9,0,0,0
3,-1,0,2,2,5,0,0,0
3,-1,0,2,2,16,1,0,0
1,276,1,0,1,7,1,0,0
3,-1,0,2,1,28,1,0,0
3,-1,0,2,7,30,1,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,2,3,16,0,0,0
3,-1,0,0,3,25,0,0,0
3,-1,0,2,20,26,1,0,0
3,-1,0,0,3,7,1,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,8,22,0,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,2,2,23,1,0,0
3,-1,0,2,1,7,1,0,0
3,-1,0,2,1,4,0,0,0
3,-1,0,2,1,28,1,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,0,6,15,1,0,0
3,-1,0,1,4,5,0,0,1
2,182,7,0,4,29,0,0,0
3,-1,0,0,2,12,0,0,0
1,82,4,0,2,8,1,0,0
3,-1,0,0,2,19,1,0,0
3,-1,0,0,1,5,0,0,0
1,351,4,0,1,12,1,0,0
0,38,1,0,1,11,0,0,0
3,-1,0,0,2,22,0,0,0
0,474,1,0,1,31,1,0,1
3,-1,0,0,3,11,0,0,0
3,-1,0,0,1,16,0,0,0
2,186,2,0,1,21,0,0,1
3,-1,0,0,6,27,0,0,0
0,182,29,0,3,29,0,0,0
0,150,2,0,2,20,0,0,0
3,-1,0,2,2,8,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,3,19,0,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,2,2,17,1,0,0
3,-1,0,0,1,11,1,0,0
3,-1,0,2,1,9,0,0,0
3,-1,0,2,2,28,1,0,0
3,-1,0,0,1,6,1,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,1,11,21,1,0,0
0,370,2,0,3,13,1,0,1
3,-1,0,0,5,18,1,0,0
3,-1,0,0,3,22,0,0,0
3,-1,0,2,2,16,1,0,0
3,-1,0,1,6,27,0,0,0
3,-1,0,2,1,19,1,0,0
3,-1,0,2,32,3,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,1,30,0,0,0
3,-1,0,2,2,14,1,0,0
0,183,3,0,3,29,1,0,0
3,-1,0,0,5,19,1,0,0
0,146,1,1,1,14,1,0,0
3,-1,0,0,3,21,0,0,0
3,-1,0,1,4,14,1,0,0
3,-1,0,2,3,11,0,0,0
3,-1,0,0,2,17,1,0,0
3,-1,0,1,10,30,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,2,6,3,1,0,0
1,109,21,2,2,17,0,0,0
3,-1,0,0,2,15,0,0,0
3,-1,0,2,1,6,0,0,0
0,79,3,1,1,9,0,0,1
3,-1,0,0,1,16,1,0,0
3,-1,0,2,1,29,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,1,5,5,0,0,0
3,-1,0,0,2,25,0,0,0
3,-1,0,0,4,5,1,0,0
3,-1,0,0,1,16,1,0,0
3,-1,0,0,1,4,1,0,0
0,185,7,0,3,20,1,0,0
3,-1,0,2,1,9,0,0,0
3,-1,0,0,2,24,1,0,0
3,-1,0,2,2,6,0,0,0
2,92,3,0,1,9,0,0,1
3,-1,0,0,5,29,0,0,0
3,-1,0,0,1,1,0,0,0
3,-1,0,0,9,28,0,0,0
3,-1,0,1,3,13,1,0,0
3,-1,0,2,2,9,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,2,1,18,0,0,0
3,-1,0,2,2,30,1,0,0
3,-1,0,0,1,30,0,0,1
3,-1,0,0,1,2,1,0,0
2,184,3,0,2,28,1,0,1
3,-1,0,2,1,9,0,0,0
3,-1,0,2,1,19,0,0,0
3,-1,0,0,4,14,0,0,0
3,-1,0,0,3,14,0,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,2,16,0,0,1
0,250,2,0,1,2,0,0,0
3,-1,0,0,4,20,1,0,0
1,182,1,0,1,4,0,0,0
3,-1,0,0,3,15,0,0,0
3,-1,0,0,19,14,0,0,0
3,-1,0,0,4,14,0,0,0
3,-1,0,2,3,7,1,0,0
3,-1,0,2,1,16,1,0,0
3,-1,0,2,2,28,1,0,0
3,-1,0,2,1,30,1,0,0
3,-1,0,2,7,20,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,2,2,15,1,0,0
3,-1,0,2,2,5,0,0,0
3,-1,0,0,2,21,0,0,0
3,-1,0,2,1,9,1,0,1
3,-1,0,0,13,28,1,0,0
1,363,1,1,3,12,1,0,0
3,-1,0,0,1,17,0,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,2,4,4,1,0,0
0,325,1,0,3,6,1,0,0
3,-1,0,0,2,7,0,0,0
3,-1,0,2,2,16,1,0,0
3,-1,0,0,4,14,1,0,0
3,-1,0,2,6,17,0,0,0
3,-1,0,1,16,24,1,0,0
3,-1,0,0,1,10,1,0,0
3,-1,0,0,5,29,1,0,0
3,-1,0,0,2,13,1,0,1
0,183,1,0,1,19,1,0,0
3,-1,0,0,1,28,0,0,0
0,44,2,0,2,3,1,0,0
3,-1,0,0,2,5,0,0,0
3,-1,0,1,2,6,1,0,0
3,-1,0,2,2,8,1,0,0
3,-1,0,0,1,19,1,0,1
3,-1,0,0,2,6,1,0,0
3,-1,0,2,1,5,0,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,2,2,23,1,0,0
2,188,2,1,1,15,0,0,0
3,-1,0,0,9,30,0,0,0
3,-1,0,0,4,13,0,0,0
3,-1,0,2,3,9,0,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,2,4,1,0,0
3,-1,0,2,8,17,0,0,0
3,-1,0,0,4,20,0,0,0
3,-1,0,2,1,29,0,0,0
3,-1,0,0,3,13,1,0,1
3,-1,0,2,11,20,0,0,0
3,-1,0,2,2,26,0,0,0
3,-1,0,2,2,6,1,0,0
3,-1,0,0,2,8,0,0,0
3,-1,0,2,1,29,1,0,0
3,-1,0,2,1,11,0,0,0
3,-1,0,2,3,20,1,0,0
3,-1,0,2,3,14,1,0,0
3,-1,0,0,2,6,0,0,0
3,-1,0,0,3,29,0,0,0
3,-1,0,0,1,5,0,0,1
3,-1,0,0,4,15,1,0,0
3,-1,0,0,1,28,1,0,0
3,-1,0,2,3,17,0,0,0
3,-1,0,2,5,23,1,0,0
3,-1,0,2,3,3,1,0,0
3,-1,0,0,2,21,1,0,0
3,-1,0,0,3,18,0,0,0
3,-1,0,2,1,7,1,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,2,2,19,1,0,0
0,357,1,0,2,12,1,0,0
3,-1,0,0,4,18,1,0,0
3,-1,0,0,2,26,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,4,28,1,0,0
3,-1,0,2,1,15,1,0,0
3,-1,0,2,1,27,0,0,0
0,321,1,0,1,6,1,0,0
3,-1,0,2,2,27,1,0,0
0,91,4,0,3,21,1,0,0
1,181,2,0,1,4,1,0,1
3,-1,0,0,3,27,0,0,0
3,-1,0,1,1,2,1,0,0
3,-1,0,2,5,28,1,0,0
3,-1,0,0,6,14,0,0,0
3,-1,0,0,10,26,0,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,8,29,0,0,0
3,-1,0,0,3,31,1,0,0
3,-1,0,2,7,20,0,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,2,4,6,1,0,0
3,-1,0,2,4,9,0,0,0
1,56,1,0,1,15,1,0,1
3,-1,0,0,2,11,0,0,0
3,-1,0,2,3,16,0,0,0
3,-1,0,0,3,19,1,0,1
3,-1,0,2,5,26,1,0,0
3,-1,0,0,2,18,0,0,0
3,-1,0,0,3,28,0,0,1
3,-1,0,1,1,24,1,0,0
0,728,2,0,1,10,0,0,1
3,-1,0,0,1,4,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,3,13,0,0,0
3,-1,0,2,2,6,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,3,17,0,0,1
3,-1,0,2,4,8,1,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,0,3,31,1,0,0
3,-1,0,0,1,2,1,0,0
3,-1,0,2,2,8,1,0,0
3,-1,0,2,3,7,1,0,0
0,184,13,0,2,23,1,0,1
0,343,1,0,2,6,1,0,1
3,-1,0,0,2,6,1,0,0
3,-1,0,2,5,19,1,0,1
0,105,2,0,1,13,1,0,0
3,-1,0,0,1,12,1,0,1
0,146,1,0,2,15,1,0,0
3,-1,0,0,2,18,1,0,0
1,299,6,0,2,11,1,0,0
3,-1,0,0,4,20,1,0,0
3,-1,0,0,1,2,0,0,0
3,-1,0,2,2,12,1,0,0
3,-1,0,0,5,24,1,0,0
3,-1,0,0,2,3,0,0,0
3,-1,0,2,2,23,1,0,0
3,-1,0,0,2,21,0,0,0
0,10,1,0,1,21,0,0,1
3,-1,0,2,2,17,1,0,0
1,5,2,0,3,2,0,0,0
3,-1,0,0,3,18,1,0,1
3,-1,0,0,1,5,1,0,1
3,-1,0,2,1,16,1,0,0
3,-1,0,0,1,10,1,0,0
3,-1,0,2,1,2,1,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,0,1,7,0,0,0
3,-1,0,0,1,15,1,0,0
3,-1,0,0,1,17,0,0,1
3,-1,0,0,4,19,0,0,1
3,-1,0,0,2,12,0,0,1
3,-1,0,2,1,27,1,0,0
3,-1,0,0,7,11,1,0,0
0,231,4,0,1,8,0,0,0
3,-1,0,2,13,19,1,0,0
3,-1,0,0,3,2,1,0,0
3,-1,0,2,2,7,1,0,0
3,-1,0,2,1,3,1,0,0
3,-1,0,2,4,15,0,0,0
3,-1,0,0,1,2,1,0,0
3,-1,0,2,1,19,1,0,1
3,-1,0,2,1,30,1,0,0
3,-1,0,1,1,10,1,0,0
3,-1,0,2,3,1,1,0,0
3,-1,0,2,1,5,1,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,1,2,7,0,0,0
3,-1,0,0,2,21,1,0,0
3,-1,0,2,2,20,1,0,0
3,-1,0,0,1,9,1,0,0
3,-1,0,0,1,4,1,0,0
0,185,1,0,2,21,1,0,0
3,-1,0,0,2,21,0,0,0
3,-1,0,0,1,10,0,0,1
3,-1,0,2,2,30,1,0,0
3,-1,0,0,3,14,1,0,0
3,-1,0,1,35,29,0,0,0
3,-1,0,2,1,27,1,0,0
2,183,3,0,2,23,1,0,1
3,-1,0,0,2,30,1,0,0
0,179,3,0,2,21,1,0,0
3,-1,0,2,1,28,1,0,0
3,-1,0,2,1,9,1,0,0
0,322,2,0,1,17,1,0,0
3,-1,0,0,9,10,0,0,0
0,238,2,0,1,28,1,0,0
3,-1,0,0,1,7,0,0,0
3,-1,0,0,5,13,1,0,0
3,-1,0,2,1,20,0,0,0
3,-1,0,0,1,6,0,0,0
3,-1,0,0,2,8,0,0,0
3,-1,0,2,1,5,1,0,0
0,270,1,0,2,3,1,0,0
3,-1,0,0,4,18,0,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,0,1,6,0,0,0
3,-1,0,0,1,7,0,0,0
3,-1,0,0,4,20,1,0,0
3,-1,0,1,12,22,1,0,0
3,-1,0,2,3,30,1,0,0
3,-1,0,1,6,9,0,0,0
3,-1,0,2,5,8,1,0,0
0,252,2,0,2,5,1,0,0
3,-1,0,0,2,12,1,0,0
3,-1,0,2,1,16,1,0,0
0,96,3,0,2,1,1,0,0
3,-1,0,0,1,22,1,0,0
3,-1,0,2,1,20,0,0,1
3,-1,0,2,1,6,0,0,0
1,186,3,0,2,21,1,0,0
3,-1,0,0,3,20,0,0,0
3,-1,0,0,2,27,1,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,0,1,18,0,0,0
3,-1,0,2,9,28,1,0,0
1,189,18,1,7,5,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,0,2,9,0,0,0
2,95,6,0,2,7,0,0,0
3,-1,0,2,2,20,0,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,2,1,6,0,0,0
0,98,2,0,1,28,0,0,1
3,-1,0,2,1,5,1,0,0
3,-1,0,2,3,8,1,0,0
3,-1,0,2,3,8,1,0,0
3,-1,0,0,3,3,1,0,0
0,152,2,0,5,20,1,0,0
3,-1,0,1,2,14,0,0,1
3,-1,0,2,2,13,1,0,0
3,-1,0,2,1,30,0,0,0
3,-1,0,2,5,20,0,0,0
3,-1,0,2,1,11,0,0,0
1,171,11,0,4,8,1,0,0
3,-1,0,0,4,26,0,0,0
3,-1,0,0,9,31,1,0,1
3,-1,0,0,1,9,0,0,0
3,-1,0,0,3,20,0,0,0
3,-1,0,2,2,2,1,0,0
3,-1,0,0,2,19,0,0,0
0,196,2,0,3,18,1,0,0
1,223,3,0,1,29,1,0,0
3,-1,0,0,5,6,0,0,0
3,-1,0,2,4,29,1,0,0
0,95,2,0,1,7,0,0,1
3,-1,0,0,1,4,0,0,0
1,96,4,0,3,11,0,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,0,2,12,0,0,0
2,282,4,0,1,14,0,0,1
3,-1,0,2,2,6,1,0,0
3,-1,0,0,1,17,1,0,0
1,123,1,0,1,18,1,0,0
3,-1,0,0,4,31,0,0,1
3,-1,0,2,5,27,1,0,0
3,-1,0,0,2,3,0,0,1
3,-1,0,0,2,19,1,0,0
3,-1,0,2,1,17,0,0,0
3,-1,0,2,2,26,1,0,0
3,-1,0,0,8,11,0,0,0
1,238,9,1,8,5,0,0,0
3,-1,0,0,1,14,0,0,0
3,-1,0,2,1,16,1,0,0
3,-1,0,1,5,22,0,0,0
3,-1,0,0,1,10,1,0,1
3,-1,0,2,4,13,1,0,0
3,-1,0,1,1,4,0,0,1
3,-1,0,0,2,19,0,0,0
3,-1,0,0,1,16,1,0,1
3,-1,0,0,2,8,0,0,0
3,-1,0,0,2,14,1,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,2,21,0,0,0
3,-1,0,0,1,17,1,0,0
0,84,1,0,1,18,0,0,0
3,-1,0,2,2,16,1,0,0
3,-1,0,0,1,19,1,0,0
3,-1,0,0,1,21,0,0,1
3,-1,0,1,5,28,0,0,0
3,-1,0,0,2,16,0,0,0
3,-1,0,0,6,19,0,0,0
0,35,1,0,1,4,0,0,0
3,-1,0,2,2,30,1,0,0
3,-1,0,2,4,27,1,0,0
3,-1,0,2,2,19,0,0,0
1,99,2,0,1,12,0,0,1
3,-1,0,2,3,20,0,0,0
3,-1,0,0,4,12,0,0,0
3,-1,0,2,5,26,1,0,0
3,-1,0,0,2,26,0,0,0
3,-1,0,0,1,21,0,0,1
0,173,3,1,2,3,0,0,0
3,-1,0,1,2,29,0,0,0
0,300,3,0,2,11,1,0,0
3,-1,0,0,1,4,1,0,0
0,349,4,0,2,7,1,0,0
3,-1,0,0,5,4,0,0,0
0,144,5,0,1,18,1,0,0
0,326,3,0,5,20,1,0,0
3,-1,0,0,1,9,1,0,0
3,-1,0,0,2,14,1,0,0
3,-1,0,2,3,2,1,0,0
3,-1,0,0,6,15,1,0,0
3,-1,0,2,2,5,0,0,0
3,-1,0,0,1,2,1,0,0
3,-1,0,1,1,21,1,0,0
3,-1,0,0,1,16,1,0,0
3,-1,0,2,3,9,0,0,0
3,-1,0,2,3,12,0,0,0
3,-1,0,0,6,11,0,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,2,6,5,1,0,0
3,-1,0,0,16,31,0,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,2,2,17,0,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,0,1,14,1,0,0
3,-1,0,2,2,2,1,0,1
3,-1,0,2,1,27,1,0,0
3,-1,0,0,2,11,1,0,0
0,351,1,0,1,7,1,0,0
3,-1,0,2,3,16,0,0,0
0,137,1,0,1,21,0,0,0
3,-1,0,1,3,4,0,0,0
3,-1,0,0,2,6,0,0,0
3,-1,0,2,3,26,1,0,0
3,-1,0,2,1,30,0,0,0
3,-1,0,0,2,13,0,0,0
3,-1,0,0,10,28,1,0,0
0,345,1,0,1,17,1,0,0
3,-1,0,0,3,18,1,0,0
3,-1,0,0,3,24,1,0,0
3,-1,0,0,5,21,1,0,0
0,195,6,1,2,20,1,0,0
3,-1,0,2,2,20,0,0,0
3,-1,0,0,4,8,1,0,0
3,-1,0,2,1,27,0,0,0
3,-1,0,1,3,14,0,0,0
2,127,3,0,2,17,0,0,1
3,-1,0,1,1,2,0,0,0
3,-1,0,0,3,17,1,0,0
3,-1,0,0,10,28,0,0,0
3,-1,0,0,3,8,1,0,0
3,-1,0,1,2,11,0,0,0
3,-1,0,0,2,13,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,4,28,0,0,0
2,262,1,0,1,18,0,0,1
1,254,6,0,2,17,1,0,1
3,-1,0,2,2,16,1,0,0
3,-1,0,0,7,17,1,0,0
3,-1,0,2,2,20,1,0,0
2,1,1,0,1,4,0,0,1
3,-1,0,0,2,14,1,0,0
3,-1,0,2,3,19,1,0,0
0,367,1,0,1,7,1,0,0
3,-1,0,0,5,9,0,0,0
0,189,1,0,2,20,1,0,0
3,-1,0,2,2,11,0,0,0
3,-1,0,0,6,27,1,0,0
3,-1,0,0,13,31,1,0,0
3,-1,0,0,1,25,0,0,0
3,-1,0,0,5,22,0,0,0
0,340,2,1,1,11,1,0,0
3,-1,0,0,3,17,1,0,0
3,-1,0,0,3,20,1,0,0
3,-1,0,0,7,14,1,0,0
3,-1,0,2,15,20,0,0,0
3,-1,0,0,1,8,1,0,0
3,-1,0,1,3,18,1,0,0
3,-1,0,2,3,16,1,0,0
3,-1,0,1,7,10,0,0,0
3,-1,0,0,1,20,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,2,14,1,0,0
3,-1,0,2,22,29,0,0,0
3,-1,0,0,5,6,0,0,0
3,-1,0,0,6,27,0,0,0
3,-1,0,0,4,7,1,0,0
3,-1,0,0,7,20,0,0,0
3,-1,0,0,2,11,0,0,1
2,184,4,0,1,17,0,0,1
3,-1,0,0,1,18,1,0,0
0,128,3,0,1,19,0,0,0
3,-1,0,1,2,19,0,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,2,1,19,0,0,0
3,-1,0,2,3,16,1,0,0
3,-1,0,0,2,11,0,0,0
3,-1,0,2,2,9,0,0,0
3,-1,0,0,5,31,1,0,1
3,-1,0,2,3,9,1,0,0
3,-1,0,2,2,27,1,0,0
3,-1,0,2,1,20,0,0,0
0,179,5,0,1,16,0,0,0
3,-1,0,2,1,17,0,0,0
3,-1,0,0,4,13,1,0,0
3,-1,0,0,1,6,1,0,0
3,-1,0,0,1,3,0,0,1
0,91,8,0,2,2,0,0,0
3,-1,0,2,2,14,1,0,0
2,183,1,0,1,10,0,0,1
3,-1,0,0,1,20,1,0,1
3,-1,0,0,2,28,0,0,0
3,-1,0,0,1,8,1,0,0
3,-1,0,2,2,8,0,0,0
3,-1,0,0,4,14,0,0,0
0,178,1,0,2,15,1,0,0
0,265,2,0,3,3,1,0,0
3,-1,0,0,4,3,0,0,0
3,-1,0,0,9,25,0,0,0
3,-1,0,2,1,27,1,0,0
3,-1,0,0,1,19,1,0,0
3,-1,0,2,2,17,1,0,0
3,-1,0,0,2,7,0,0,1
3,-1,0,0,4,29,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,2,1,11,0,0,0
3,-1,0,2,3,23,1,0,0
3,-1,0,0,25,28,0,0,0
3,-1,0,2,2,6,1,0,0
3,-1,0,2,2,13,1,0,0
2,79,1,0,1,30,0,0,1
0,210,3,0,2,6,0,0,1
0,93,4,0,1,19,0,0,0
0,299,2,0,3,6,1,0,0
3,-1,0,0,2,4,0,0,0
0,105,1,0,1,13,0,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,1,5,25,1,0,0
3,-1,0,0,3,18,1,0,0
3,-1,0,0,2,22,0,0,0
3,-1,0,0,3,17,1,0,0
3,-1,0,1,3,9,0,0,0
3,-1,0,0,1,11,1,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,0,2,24,1,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,0,5,31,0,0,1
3,-1,0,0,2,14,1,0,0
0,587,3,0,2,16,0,0,1
3,-1,0,0,1,19,0,0,0
0,141,2,0,1,21,0,0,0
1,343,12,1,6,14,1,0,0
3,-1,0,2,3,6,1,0,0
3,-1,0,2,2,14,0,0,0
3,-1,0,0,1,4,0,0,0
0,133,3,0,1,3,1,0,0
3,-1,0,0,1,1,0,0,1
3,-1,0,0,4,12,1,0,0
3,-1,0,2,2,20,0,0,0
1,324,2,0,3,17,1,0,0
3,-1,0,2,2,6,1,0,0
0,266,1,0,1,29,1,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,0,1,17,0,0,0
3,-1,0,0,2,7,0,0,0
3,-1,0,1,1,5,0,0,0
3,-1,0,0,10,27,1,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,0,1,1,0,0,0
3,-1,0,2,1,7,0,0,0
3,-1,0,0,2,11,1,0,1
3,-1,0,0,2,11,0,0,0
3,-1,0,0,5,5,1,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,30,31,1,0,0
0,100,5,0,2,21,0,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,2,1,2,1,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,0,1,25,0,0,1
1,520,1,0,1,29,1,0,1
3,-1,0,0,3,18,0,0,0
3,-1,0,0,3,11,1,0,0
2,182,3,0,1,5,0,0,0
3,-1,0,2,1,15,1,0,0
3,-1,0,0,5,28,0,0,0
3,-1,0,1,3,5,0,0,0
3,-1,0,0,4,29,1,0,0
3,-1,0,1,4,23,0,0,0
3,-1,0,1,13,28,1,0,0
0,272,1,0,1,2,1,0,0
3,-1,0,2,5,29,1,0,0
3,-1,0,2,1,6,0,0,0
3,-1,0,2,2,15,1,0,0
3,-1,0,0,2,8,0,0,0
3,-1,0,2,2,3,0,0,0
3,-1,0,2,4,8,0,0,0
0,162,2,0,1,30,0,0,1
3,-1,0,0,1,15,0,0,1
3,-1,0,0,1,5,0,0,1
3,-1,0,2,1,5,0,0,1
2,77,3,0,3,4,0,0,1
3,-1,0,0,6,18,1,0,0
3,-1,0,0,2,31,1,0,0
1,2,5,0,1,30,1,0,0
3,-1,0,1,3,21,1,0,0
3,-1,0,0,7,19,0,0,0
1,370,1,0,2,14,1,0,0
3,-1,0,0,5,11,0,0,0
3,-1,0,0,2,31,0,0,0
3,-1,0,2,1,7,1,0,0
3,-1,0,0,3,21,0,0,0
3,-1,0,0,3,22,1,0,0
0,301,1,0,2,9,1,0,0
3,-1,0,0,1,9,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,0,4,16,1,0,0
3,-1,0,0,1,8,1,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,0,14,27,0,0,0
0,350,2,0,2,5,1,0,0
3,-1,0,0,1,8,0,0,0
1,356,1,0,3,14,1,0,0
3,-1,0,0,2,19,0,0,0
3,-1,0,2,2,27,1,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,2,7,2,0,0,0
3,-1,0,2,3,2,1,0,0
1,350,1,0,5,14,1,0,0
3,-1,0,2,3,8,1,0,0
0,182,2,0,2,27,0,0,0
3,-1,0,0,2,8,1,0,0
3,-1,0,2,2,2,1,0,0
3,-1,0,0,3,21,0,0,0
0,344,1,0,1,17,1,0,1
3,-1,0,0,3,19,0,0,0
3,-1,0,0,2,19,0,0,0
3,-1,0,2,4,19,1,0,0
3,-1,0,2,5,9,1,0,0
3,-1,0,0,4,31,0,0,1
3,-1,0,2,1,11,0,0,1
3,-1,0,0,2,6,0,0,0
2,92,4,0,1,16,1,0,1
3,-1,0,0,1,12,1,0,0
3,-1,0,0,1,4,0,0,0
0,190,1,0,1,20,1,0,0
0,183,3,0,3,20,1,0,0
3,-1,0,2,1,5,0,0,0
1,264,4,0,2,4,1,0,0
3,-1,0,2,1,3,1,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,2,2,30,1,0,0
3,-1,0,0,3,30,1,0,0
3,-1,0,0,4,4,1,0,0
3,-1,0,2,2,29,1,0,0
3,-1,0,0,1,6,1,0,0
3,-1,0,0,4,18,1,0,0
3,-1,0,2,1,7,1,0,0
0,347,2,0,1,8,1,0,0
3,-1,0,0,1,20,0,0,0
3,-1,0,0,2,21,0,0,0
3,-1,0,2,2,14,1,0,0
3,-1,0,1,3,28,0,0,0
3,-1,0,0,2,11,0,0,0
3,-1,0,2,2,5,1,0,0
3,-1,0,0,4,26,0,0,0
1,334,1,0,1,14,1,0,0
3,-1,0,0,1,22,1,0,1
0,274,3,0,1,5,0,0,0
3,-1,0,1,1,22,1,0,0
3,-1,0,0,1,28,0,0,0
3,-1,0,2,2,15,1,0,0
3,-1,0,0,1,25,0,0,0
3,-1,0,0,2,21,1,0,0
3,-1,0,0,2,21,0,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,1,4,18,1,0,0
3,-1,0,0,8,30,1,0,1
3,-1,0,0,2,25,0,0,0
2,90,1,0,6,20,0,0,1
3,-1,0,1,5,30,0,0,0
3,-1,0,0,7,6,0,0,1
1,181,1,0,3,17,1,0,0
3,-1,0,0,2,25,1,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,0,1,28,1,0,1
3,-1,0,0,1,17,0,0,0
2,94,3,0,2,6,0,0,1
3,-1,0,0,2,14,0,0,1
3,-1,0,2,1,12,1,0,0
3,-1,0,1,2,29,0,0,0
3,-1,0,0,2,16,1,0,0
3,-1,0,0,10,18,0,0,0
3,-1,0,0,1,12,1,0,0
3,-1,0,2,3,8,1,0,0
3,-1,0,2,1,16,1,0,1
3,-1,0,0,4,28,0,0,0
3,-1,0,0,1,16,1,0,0
3,-1,0,0,2,7,0,0,0
2,134,4,0,2,17,0,0,1
3,-1,0,0,2,16,0,0,1
3,-1,0,2,2,14,1,0,0
