age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,0,0,1,0,414,0,0,0,30,0,64,1,-1,0,3,0
22,8,0,1,0,4132,0,0,1,3,6,34,2,-1,0,3,0
29,7,0,1,0,553,0,1,0,28,5,60,5,-1,0,3,0
33,1,0,0,0,433,1,0,0,15,8,54,4,-1,0,3,0
53,0,0,1,0,1178,1,0,2,15,8,295,2,-1,0,3,0
27,9,0,1,0,927,0,0,0,6,10,261,1,-1,0,3,0
32,8,0,1,0,0,0,0,0,21,9,206,1,-1,0,3,0
30,8,0,1,0,61,0,1,0,5,3,133,5,8,2,1,0
25,0,0,1,0,425,0,0,0,27,8,100,1,-1,0,3,0
32,7,0,0,0,1806,0,1,0,21,5,126,4,-1,0,3,0
33,1,0,1,0,329,0,0,0,6,11,224,1,145,2,1,1
29,1,0,1,0,8079,0,1,0,10,5,171,1,-1,0,3,0
32,0,0,2,0,291,0,0,1,28,4,223,6,275,5,1,0
35,9,0,2,0,275,1,0,0,25,1,63,5,-1,0,3,0
51,0,0,1,0,2685,0,0,2,20,6,78,2,-1,0,3,0
30,4,0,2,0,63,1,0,0,20,0,260,1,320,1,1,0
30,4,0,2,0,8535,0,0,0,18,6,393,2,-1,0,3,1
31,9,0,1,0,0,1,0,0,31,5,16,34,-1,0,3,0
46,9,0,2,0,3133,0,0,0,6,1,411,3,-1,0,3,0
26,9,0,1,0,218,1,0,2,27,8,436,1,-1,0,3,0
44,7,0,1,0,862,1,0,0,3,0,582,2,-1,0,3,0
27,9,0,1,0,-646,1,0,0,25,5,135,8,-1,0,3,0
35,1,0,0,0,398,1,0,2,8,8,34,1,-1,0,3,0
27,9,0,1,0,405,0,0,0,26,8,256,1,-1,0,3,0
28,7,0,1,0,525,0,0,0,23,5,81,1,-1,0,3,0
32,1,0,1,0,3662,0,0,1,28,4,309,1,-1,0,3,0
51,6,0,1,0,1640,1,0,2,15,8,67,4,-1,0,3,0
29,9,0,1,0,1856,1,1,0,18,8,134,1,-1,0,3,0
34,9,0,1,0,2729,1,0,0,6,0,945,1,139,1,2,0
31,1,0,0,0,985,1,0,2,12,8,178,2,-1,0,3,0
25,0,0,1,0,0,0,1,0,8,5,238,3,-1,0,3,0
58,11,0,1,0,311,0,0,2,6,6,248,2,-1,0,3,0
35,4,0,2,0,714,1,0,0,26,1,135,22,-1,0,3,0
36,4,0,2,0,1339,1,0,0,11,5,136,1,-1,0,3,0
26,8,0,1,0,0,1,0,2,5,8,610,2,-1,0,3,0
38,9,0,1,0,1685,1,0,2,5,8,185,1,-1,0,3,0
23,1,0,1,0,4084,1,0,2,3,6,118,7,-1,0,3,0
33,0,0,2,0,146,0,0,0,23,5,351,3,-1,0,3,1
32,4,0,2,0,1431,0,0,0,4,3,199,2,-1,0,3,0
43,4,0,2,0,778,1,0,0,25,1,230,5,-1,0,3,0
26,1,0,2,0,1527,0,0,0,5,3,167,1,-1,0,3,0
31,0,0,1,0,17,1,0,2,2,6,52,3,-1,0,3,0
28,1,0,1,0,-46,1,0,0,2,7,525,1,89,11,0,1
28,4,0,2,0,321,0,1,0,5,3,255,6,-1,0,3,0
23,7,0,1,0,496,1,0,2,15,8,430,2,-1,0,3,0
30,4,0,2,0,382,1,0,0,21,5,200,2,-1,0,3,0
27,1,0,0,0,1659,0,1,0,7,5,447,3,-1,0,3,0
45,8,0,3,0,1527,0,0,0,8,7,132,1,-1,0,3,1
27,10,0,0,0,9,0,1,0,9,5,919,2,-1,0,3,1
33,4,0,2,0,153,1,0,0,2,3,405,1,-1,0,3,0
21,8,0,0,0,1596,0,0,0,25,8,101,2,-1,0,3,0
46,9,0,2,0,568,0,0,1,28,1,51,4,-1,0,3,0
38,9,0,1,0,565,1,0,0,30,0,1143,1,-1,0,3,1
38,1,0,0,0,1691,0,0,2,12,6,265,3,-1,0,3,0
40,7,0,1,0,5129,1,1,0,21,9,222,6,-1,0,3,0
48,7,0,1,0,133,1,1,0,16,5,143,1,-1,0,3,0
36,4,0,2,0,687,1,0,0,12,8,43,1,347,2,0,0
22,4,0,2,0,104,0,1,0,16,0,330,3,-1,0,3,1
33,4,0,2,0,0,1,0,0,13,8,585,1,-1,0,3,1
36,6,0,2,0,1240,0,0,0,31,5,812,3,-1,0,3,1
26,1,0,0,0,619,1,1,2,27,8,305,1,-1,0,3,0
34,9,0,2,0,2047,1,0,0,28,5,57,5,-1,0,3,0
33,9,0,1,0,56,0,0,2,7,8,236,2,-1,0,3,0
39,4,0,2,0,406,1,0,2,7,8,68,1,-1,0,3,0
40,10,0,1,0,334,0,0,0,5,7,219,1,91,6,1,1
45,4,0,2,0,4831,0,0,0,30,5,852,3,182,11,2,1
34,1,0,1,0,215,0,0,0,3,7,350,3,-1,0,3,1
35,7,0,1,0,0,0,0,0,18,9,339,1,-1,0,3,0
31,1,0,1,1,-535,1,0,0,25,5,163,1,-1,0,3,0
42,7,0,1,0,877,0,0,0,17,9,90,2,-1,0,3,0
33,0,0,1,0,4436,1,0,2,26,8,81,6,-1,0,3,0
37,6,0,2,0,2441,1,1,0,7,8,248,1,-1,0,3,0
33,1,0,0,0,777,0,0,0,7,5,263,1,-1,0,3,0
36,4,0,2,0,243,1,0,0,7,8,160,2,360,3,0,0
28,0,0,1,0,707,1,0,0,25,8,226,1,-1,0,3,1
32,4,0,2,0,2069,0,0,0,22,0,545,1,-1,0,3,1
24,4,0,1,0,86,0,0,2,2,6,1075,2,-1,0,3,0
24,1,0,1,0,1857,1,0,0,6,8,473,4,-1,0,3,0
44,0,0,1,0,-497,1,0,0,11,8,115,2,370,2,0,0
47,0,0,1,0,1544,1,0,0,6,0,104,1,312,1,0,0
46,2,0,2,0,1410,1,0,0,19,9,93,1,189,8,0,0
32,4,0,2,0,4262,1,0,0,19,9,361,1,-1,0,3,0
30,9,0,1,0,1352,1,0,0,13,8,321,4,-1,0,3,0
32,0,0,1,0,5,1,1,0,8,0,110,1,-1,0,3,0
40,4,0,2,0,-50,1,0,0,12,8,306,2,350,1,0,0
35,7,0,1,0,313,1,0,0,11,8,195,2,301,3,0,0
31,9,0,1,0,942,0,0,0,8,1,138,2,-1,0,3,0
21,1,0,1,0,2265,0,0,0,17,3,92,2,-1,0,3,1
37,7,0,1,0,342,1,0,0,4,3,127,1,273,1,0,0
33,9,0,1,0,920,1,0,0,21,9,58,1,122,4,0,0
35,6,0,2,0,1129,1,0,0,21,9,64,2,184,2,0,0
39,9,0,1,0,1022,1,0,2,20,8,1410,2,-1,0,3,1
36,9,0,1,0,317,1,0,0,30,4,198,2,266,2,0,0
31,4,0,1,0,453,1,0,2,9,8,384,2,-1,0,3,0
32,4,0,2,0,935,0,0,0,10,1,161,2,375,5,0,1
37,1,0,2,0,1222,0,0,2,27,8,212,2,-1,0,3,0
35,1,0,0,0,47,0,0,2,20,8,317,1,-1,0,3,0
26,9,0,1,0,3070,1,0,2,3,6,409,1,-1,0,3,0
32,1,0,1,0,5,1,1,2,8,8,134,1,-1,0,3,0
31,1,0,0,0,435,1,0,2,7,8,159,2,-1,0,3,0
26,9,0,1,0,223,0,1,0,21,5,1002,3,-1,0,3,1
30,4,0,2,0,2,0,0,0,27,1,19,21,-1,0,3,0
38,1,0,1,0,2580,1,0,0,8,0,1691,2,264,3,0,1
31,9,0,1,0,7567,0,0,0,11,1,70,2,-1,0,3,0
30,4,0,2,0,201,1,0,0,17,7,325,2,-1,0,3,1
32,1,0,1,0,-255,0,1,2,2,5,957,3,-1,0,3,0
30,1,0,1,0,-477,1,1,2,27,8,220,2,-1,0,3,0
27,10,0,2,0,3060,0,0,0,30,4,533,1,-1,0,3,0
39,9,0,1,0,15,1,0,0,30,0,510,1,-1,0,3,1
27,10,0,2,0,-446,1,0,2,26,8,120,1,-1,0,3,0
59,4,0,2,0,68,1,0,2,28,8,176,2,-1,0,3,0
47,0,0,2,0,1192,1,0,2,15,8,217,2,-1,0,3,0
22,8,0,3,0,1215,0,0,0,19,3,145,3,192,1,0,1
35,0,0,1,0,184,1,0,0,18,8,181,2,-1,0,3,0
41,4,0,2,0,480,1,0,2,15,8,178,2,-1,0,3,0
30,1,0,1,0,214,1,0,0,9,5,364,1,-1,0,3,0
29,6,0,2,0,1579,0,0,0,13,5,178,1,181,4,2,1
24,1,0,1,0,630,1,0,0,16,0,296,1,-1,0,3,0
32,1,0,0,0,405,1,0,2,26,8,200,1,-1,0,3,0
29,9,0,1,0,590,0,0,0,25,8,124,1,-1,0,3,1
37,9,0,1,0,428,1,0,2,30,8,107,1,-1,0,3,0
24,0,0,1,0,-98,1,0,0,16,6,229,1,-1,0,3,0
41,5,0,1,0,1734,1,0,0,12,8,151,2,343,4,0,0
29,9,0,2,0,2269,1,0,0,20,0,53,1,346,1,0,0
47,9,0,1,0,-504,0,1,0,22,5,108,1,-1,0,3,0
36,4,0,2,0,-679,1,1,0,7,8,172,1,93,1,0,0
39,4,0,2,0,2357,1,0,0,20,0,64,3,273,1,0,0
34,9,0,1,0,1279,1,0,0,21,10,339,3,91,10,2,1
31,9,0,1,0,691,1,0,0,8,8,198,1,-1,0,3,0
37,0,0,1,0,4803,0,0,0,15,4,396,2,-1,0,3,1
30,6,0,2,0,1495,0,0,0,6,1,898,2,-1,0,3,0
30,7,0,1,0,438,1,0,0,21,9,98,1,-1,0,3,0
30,4,0,2,0,502,0,1,0,18,5,572,1,-1,0,3,1
32,9,0,1,0,29,0,0,0,19,1,156,2,-1,0,3,0
54,3,0,3,0,6020,0,0,2,6,6,24,1,-1,0,3,0
24,9,0,1,0,-156,1,0,0,18,8,4,2,-1,0,3,0
37,9,0,1,0,267,0,0,0,13,8,121,1,-1,0,3,0
24,1,0,1,0,174,1,1,0,18,8,487,1,-1,0,3,1
31,6,0,2,0,120,1,0,2,8,8,239,2,-1,0,3,0
27,4,0,1,0,565,1,0,0,18,8,170,2,346,11,0,0
46,2,0,2,0,1410,1,0,1,13,8,91,5,175,9,0,0
26,4,0,1,0,63,0,0,0,28,5,76,4,-1,0,3,0
32,0,0,1,0,98,1,0,0,5,8,360,1,365,2,0,0
36,1,0,0,0,1959,1,0,0,13,8,1966,1,-1,0,3,0
47,10,0,1,0,4819,0,0,0,18,9,144,1,-1,0,3,0
31,7,0,1,0,1987,1,0,1,20,9,55,2,-1,0,3,0
28,1,0,1,0,61,1,0,0,14,8,428,3,-1,0,3,0
51,4,0,2,0,0,1,0,2,30,8,164,2,-1,0,3,0
57,7,0,0,0,3777,1,0,1,13,8,65,2,-1,0,3,0
35,0,0,1,0,1810,1,0,0,25,1,52,2,92,2,0,0
32,7,0,1,0,951,0,0,0,28,4,77,1,-1,0,3,0
35,4,0,2,0,-353,1,0,0,16,5,70,1,-1,0,3,0
29,9,0,2,0,48,1,0,0,23,5,164,1,-1,0,3,0
28,0,0,1,0,26,1,0,0,7,8,227,2,-1,0,3,0
32,1,0,1,0,135,1,0,0,18,8,232,2,-1,0,3,0
25,4,0,2,0,10,0,0,0,11,5,549,2,-1,0,3,0
43,4,0,1,0,465,0,0,0,28,1,78,12,-1,0,3,0
39,10,0,1,0,-114,1,0,0,3,3,372,1,-1,0,3,1
56,9,0,1,0,1437,1,0,0,20,9,367,8,-1,0,3,0
40,1,0,0,0,1,0,0,2,20,6,18,11,-1,0,3,0
25,7,0,1,0,-439,1,0,2,12,8,293,1,-1,0,3,0
60,10,0,2,0,361,0,0,0,5,3,1837,1,-1,0,3,0
35,1,0,1,0,218,1,0,0,20,0,93,4,-1,0,3,0
37,4,0,2,0,1379,1,0,2,23,8,319,3,-1,0,3,0
29,1,0,1,0,348,1,0,2,9,8,185,2,-1,0,3,0
33,4,0,2,0,20794,0,0,0,20,1,226,5,-1,0,3,0
37,1,0,0,0,554,1,0,0,30,5,74,3,-1,0,3,0
23,9,0,2,0,1129,1,0,2,28,8,806,1,-1,0,3,1
34,9,0,1,0,0,0,0,0,28,1,54,4,-1,0,3,0
30,9,0,1,0,592,1,0,0,15,8,353,1,-1,0,3,0
35,4,0,1,0,5260,1,0,0,18,9,59,1,182,2,0,0
47,4,0,2,0,334,1,0,0,28,6,614,3,94,9,2,1
45,4,0,2,0,1088,0,0,2,14,8,132,1,-1,0,3,0
26,4,0,2,0,222,0,0,0,28,6,247,1,63,2,2,1
36,1,0,1,0,35,1,0,2,3,6,435,3,-1,0,3,0
28,4,0,2,0,466,1,0,0,23,5,170,2,-1,0,3,0
31,7,0,1,0,0,1,0,0,17,0,815,2,-1,0,3,0
28,4,0,1,0,-994,1,1,0,18,5,174,2,-1,0,3,0
42,1,0,1,0,7547,0,0,0,29,5,1569,2,-1,0,3,0
34,4,0,2,0,3035,0,0,0,20,9,1166,1,-1,0,3,0
29,4,0,2,0,471,1,0,0,6,8,106,1,-1,0,3,0
37,0,0,1,0,1097,1,0,0,21,9,1555,2,-1,0,3,1
31,1,0,1,0,-219,1,0,2,30,8,66,2,-1,0,3,0
31,7,0,1,0,1510,1,0,0,13,8,72,4,176,1,0,0
44,4,0,2,0,9956,1,0,2,13,8,194,2,-1,0,3,0
47,9,0,3,0,77,1,0,2,9,8,83,4,-1,0,3,0
31,10,0,0,0,163,0,0,0,30,4,707,2,2,1,1,1
27,0,0,1,0,-541,1,1,2,13,8,153,1,-1,0,3,0
35,4,0,2,0,1599,1,1,0,13,0,407,1,-1,0,3,1
47,4,0,2,0,191,1,0,2,26,8,212,1,-1,0,3,0
27,4,0,2,0,2559,1,0,0,6,8,227,1,-1,0,3,0
36,1,0,1,0,3111,1,0,2,20,8,445,2,-1,0,3,0
46,3,0,2,0,3232,0,0,1,15,6,94,2,-1,0,3,0
38,4,0,2,0,3141,0,0,0,9,9,347,4,189,2,2,1
31,9,0,2,0,279,1,0,2,13,8,198,1,-1,0,3,0
38,7,0,1,0,9609,1,0,0,11,1,1687,9,-1,0,3,0
32,0,0,1,0,10218,1,0,0,19,9,149,2,-1,0,3,0
33,1,0,0,0,60,1,0,0,14,8,74,1,290,2,0,0
28,0,0,3,0,2736,0,0,0,8,5,705,1,-1,0,3,1
55,4,0,1,0,1507,1,0,0,30,5,114,3,-1,0,3,0
31,9,0,2,0,4979,0,1,0,27,1,33,2,-1,0,3,0
43,4,0,2,0,1806,1,0,0,12,1,161,2,-1,0,3,0
38,9,0,1,0,-591,1,0,2,23,8,71,1,-1,0,3,0
33,4,0,2,0,1308,0,0,0,7,1,194,6,-1,0,3,0
22,7,0,1,0,652,0,0,1,31,1,139,1,-1,0,3,0
34,9,0,1,0,692,1,0,2,20,8,254,1,-1,0,3,0
34,4,0,1,0,1360,1,0,0,17,5,506,1,-1,0,3,0
29,0,0,3,0,175,0,0,2,28,8,597,3,-1,0,3,0
34,4,0,2,0,1049,1,0,0,11,5,55,1,-1,0,3,0
34,4,0,2,0,11350,1,0,0,20,9,159,1,-1,0,3,0
26,7,0,1,0,-72,1,0,2,30,6,82,9,-1,0,3,0
24,1,0,0,0,2129,1,1,1,18,8,51,1,-1,0,3,0
30,0,0,2,0,-396,1,0,2,9,8,89,2,-1,0,3,0
31,7,0,1,0,671,1,0,2,7,8,193,3,-1,0,3,0
33,4,0,2,0,726,0,0,0,28,4,219,1,-1,0,3,0
33,4,0,2,0,0,0,0,0,28,1,13,17,-1,0,3,0
29,1,0,1,0,853,1,0,2,9,8,177,2,-1,0,3,0
29,1,0,1,0,922,1,0,0,18,8,72,1,-1,0,3,0
38,9,0,1,0,8381,0,0,0,21,9,98,1,-1,0,3,0
51,0,0,1,0,726,1,0,0,11,8,409,1,14,8,2,0
41,4,0,2,0,572,1,0,0,3,3,419,2,271,2,0,0
39,9,0,1,0,1104,0,0,0,7,1,395,2,-1,0,3,1
37,9,0,3,0,7245,0,0,0,20,9,143,6,-1,0,3,0
27,4,0,2,0,2849,0,0,0,5,3,335,1,-1,0,3,0
36,1,0,3,0,43,0,1,0,5,3,163,3,-1,0,3,0
25,0,0,1,0,302,0,0,0,8,5,122,1,-1,0,3,0
33,4,0,1,0,1973,1,0,2,28,8,151,8,-1,0,3,0
28,10,0,1,0,434,1,0,0,30,0,257,1,-1,0,3,0
42,1,0,1,0,625,0,0,2,19,6,651,3,-1,0,3,1
27,6,0,2,0,168,0,0,0,13,8,271,1,182,2,2,0
29,1,0,1,0,391,1,0,0,18,8,166,1,-1,0,3,0
34,1,0,1,1,-115,1,0,2,14,8,360,1,-1,0,3,0
32,7,0,1,0,0,0,1,0,11,5,333,2,-1,0,3,0
34,0,0,1,0,1254,0,0,2,3,6,87,3,-1,0,3,0
53,9,0,1,1,-435,1,1,2,16,6,131,2,-1,0,3,0
27,4,0,0,1,13,0,0,0,30,4,475,3,-1,0,3,1
34,7,0,0,0,25,1,1,0,9,0,96,4,314,8,1,0
36,8,0,3,0,417,0,0,0,10,3,151,1,-1,0,3,1
33,4,0,2,0,5437,0,0,0,10,1,131,1,98,2,2,0
30,9,0,2,0,97,0,0,0,4,1,417,1,-1,0,3,0
39,0,0,1,0,762,1,0,2,8,8,288,1,-1,0,3,0
32,1,0,0,0,3595,1,0,0,21,9,171,2,-1,0,3,0
27,1,0,1,0,14,0,0,2,14,8,72,2,-1,0,3,0
37,7,0,1,0,54,1,0,0,10,5,118,1,-1,0,3,0
29,2,0,2,0,303,1,0,2,14,8,180,4,-1,0,3,0
35,1,0,1,0,2514,1,0,2,4,6,85,5,-1,0,3,0
49,0,0,1,0,0,0,0,0,19,9,325,2,-1,0,3,0
26,8,0,1,0,655,0,0,0,16,11,190,1,-1,0,3,1
35,6,0,2,0,398,0,0,0,5,5,101,3,-1,0,3,0
46,0,0,1,0,1790,1,0,2,5,6,214,5,-1,0,3,0
31,9,0,1,0,0,0,0,0,29,1,35,14,-1,0,3,0
30,1,0,1,0,103,1,0,0,17,0,2053,2,317,1,1,0
31,9,0,2,0,1527,1,0,0,18,6,140,2,-1,0,3,0
33,4,0,2,0,3406,1,0,0,21,9,321,1,-1,0,3,0
34,4,0,2,0,127,0,0,0,27,1,63,6,-1,0,3,0
24,0,0,2,0,674,1,0,0,6,5,267,1,-1,0,3,1
50,0,0,1,0,133,0,0,0,28,5,890,4,-1,0,3,1
59,4,0,2,0,266,1,0,2,30,8,147,2,-1,0,3,0
31,9,0,1,0,-423,1,0,0,8,8,103,6,-1,0,3,0
49,0,0,2,0,228,1,0,0,2,6,407,1,92,1,2,1
51,1,0,0,0,368,1,0,2,9,8,205,1,-1,0,3,0
35,6,0,2,0,5462,0,0,0,2,9,188,1,186,1,2,1
31,9,0,2,0,1887,0,1,2,21,8,389,1,-1,0,3,0
26,8,0,2,0,0,1,0,2,28,8,124,1,-1,0,3,0
28,8,0,1,0,0,0,0,0,5,3,15,8,-1,0,3,0
28,7,0,1,0,-260,1,0,2,12,8,170,2,-1,0,3,0
30,7,0,1,0,1824,1,0,0,21,5,153,2,-1,0,3,0
60,9,0,1,0,12,0,0,0,24,5,205,1,-1,0,3,0
33,4,0,1,0,0,0,0,0,26,1,99,2,-1,0,3,0
24,9,0,2,0,1954,1,1,2,27,8,78,1,-1,0,3,0
30,6,0,1,0,635,0,1,0,14,5,209,2,-1,0,3,0
27,8,0,1,0,980,0,0,0,29,4,503,1,-1,0,3,0
34,4,0,2,0,4782,1,0,0,15,8,160,1,277,1,0,0
34,0,0,1,0,1103,1,0,2,28,8,89,1,-1,0,3,0
27,1,0,0,0,3955,1,0,2,28,8,205,3,-1,0,3,0
33,7,0,1,0,0,0,0,0,8,5,116,2,-1,0,3,0
33,0,0,1,0,1248,0,0,0,8,5,359,1,-1,0,3,0
44,7,0,1,0,762,0,1,0,21,9,778,1,-1,0,3,0
30,0,0,2,0,2351,0,1,0,28,5,91,13,-1,0,3,0
31,1,0,1,0,228,0,0,0,6,1,744,1,88,4,1,1
32,0,0,2,0,490,1,0,2,9,8,94,2,-1,0,3,0
36,9,0,3,0,0,1,0,2,29,8,148,1,-1,0,3,0
25,0,0,1,0,289,1,0,0,21,5,127,3,-1,0,3,0
42,7,0,1,0,838,1,0,0,19,9,266,2,-1,0,3,0
26,8,0,1,0,5296,0,0,1,12,1,127,1,-1,0,3,0
36,9,0,1,0,301,1,1,0,29,5,367,1,-1,0,3,0
30,9,0,1,0,13,0,0,0,21,1,379,1,-1,0,3,0
35,4,0,2,0,-108,1,0,0,28,1,74,3,-1,0,3,0
31,1,0,0,0,216,1,0,2,21,8,565,1,-1,0,3,1
30,4,0,2,0,398,0,0,0,24,0,235,2,-1,0,3,1
27,7,0,1,0,504,1,0,0,18,8,106,5,362,8,1,0
24,0,0,1,0,3505,1,0,0,18,8,317,1,355,1,1,0
32,1,0,1,0,8,1,0,2,16,8,265,1,-1,0,3,0
28,4,0,1,0,1609,1,0,0,18,8,98,2,315,3,0,0
31,10,0,2,0,1611,1,0,2,23,8,154,2,-1,0,3,0
33,4,0,2,0,99,0,0,0,8,5,159,1,-1,0,3,0
41,4,0,1,0,1138,0,0,0,31,5,283,18,-1,0,3,0
52,3,0,2,0,0,0,0,2,6,6,431,2,-1,0,3,0
46,4,0,0,0,538,0,0,2,17,6,118,3,-1,0,3,0
30,4,0,1,0,-62,0,1,0,30,5,117,17,-1,0,3,0
26,4,0,2,0,194,0,0,0,22,0,407,2,-1,0,3,1
25,4,0,2,0,553,1,0,0,17,11,113,4,479,1,0,0
38,2,0,1,0,2543,0,0,0,10,1,223,1,414,4,0,1
27,1,0,1,0,148,0,0,0,22,5,203,1,-1,0,3,0
25,8,0,3,0,1003,0,0,0,12,1,361,1,-1,0,3,1
28,7,0,2,0,2938,1,0,0,23,5,184,2,-1,0,3,0
39,4,0,2,0,86,1,0,0,21,1,140,4,-1,0,3,0
28,7,0,1,0,437,1,1,0,17,0,219,1,322,2,0,0
34,4,0,2,0,2343,0,0,1,21,9,39,9,-1,0,3,0
30,1,0,1,0,0,1,0,0,12,8,271,1,349,4,0,0
40,9,0,2,0,1646,1,0,0,4,1,173,1,92,5,2,1
34,4,0,1,0,516,1,0,0,28,5,292,2,-1,0,3,0
36,1,0,1,0,219,1,1,0,11,8,270,2,347,1,0,0
55,4,0,2,0,1097,0,0,1,18,1,199,2,-1,0,3,0
32,9,0,2,0,5514,0,0,0,22,0,319,1,182,1,2,1
32,9,0,2,0,0,1,1,0,13,8,440,2,-1,0,3,1
41,11,0,0,0,2398,1,0,2,8,8,287,2,-1,0,3,0
26,9,0,1,0,7,1,0,0,22,5,188,2,-1,0,3,0
28,8,0,2,0,80,1,0,2,19,8,234,1,-1,0,3,0
31,0,0,1,0,1129,1,0,0,18,8,145,3,-1,0,3,0
31,8,0,2,0,117,1,0,1,18,5,41,1,-1,0,3,0
28,9,0,1,0,2335,0,0,0,13,8,624,1,-1,0,3,1
36,8,0,1,0,3551,1,0,1,15,8,134,9,-1,0,3,0
31,4,0,2,0,457,1,0,2,29,8,38,9,-1,0,3,0
34,4,0,2,0,184,0,0,0,22,5,203,4,-1,0,3,0
31,1,0,0,0,817,1,0,0,17,0,160,1,-1,0,3,0
36,1,0,1,0,275,1,0,0,17,0,89,1,332,2,0,0
23,8,0,1,0,381,0,0,0,23,3,696,1,189,2,1,1
28,6,0,1,0,242,1,0,0,30,4,205,1,-1,0,3,0
40,10,0,1,0,75,1,0,2,29,8,203,1,-1,0,3,0
27,0,0,1,0,-172,0,1,0,9,3,125,5,-1,0,3,0
28,1,0,0,0,-232,1,0,2,30,8,557,2,-1,0,3,0
40,7,0,1,1,-306,1,0,2,23,8,253,1,-1,0,3,0
39,9,0,1,0,1,0,0,0,19,1,111,2,-1,0,3,0
29,0,0,1,0,1,0,0,1,9,5,372,1,-1,0,3,0
47,4,0,2,0,585,1,0,0,2,3,100,1,-1,0,3,0
25,7,0,1,0,443,1,0,0,5,8,133,1,-1,0,3,0
24,0,0,1,0,845,1,0,2,13,8,105,1,-1,0,3,0
29,9,0,2,0,0,1,0,2,7,8,104,2,-1,0,3,0
30,7,0,1,0,-386,1,0,0,29,4,196,1,237,2,1,0
39,7,0,2,0,1222,1,0,0,2,3,251,1,242,2,0,0
27,6,0,2,0,82,0,1,0,23,5,387,1,-1,0,3,0
46,1,0,1,0,76,1,0,2,7,8,245,2,-1,0,3,0
28,0,0,1,0,154,1,0,0,15,8,536,1,364,1,1,1
32,9,0,2,0,5514,0,0,1,22,10,181,1,-1,0,3,1
34,0,0,1,0,4447,1,0,0,2,6,159,1,84,2,0,0
30,1,0,1,0,567,1,0,0,28,5,317,5,-1,0,3,0
27,8,0,3,0,910,1,1,2,27,8,77,1,-1,0,3,0
34,9,0,1,0,5039,0,0,0,20,9,205,6,-1,0,3,0
36,4,0,2,0,0,0,0,0,27,1,134,2,-1,0,3,0
44,4,0,2,0,825,1,0,2,11,6,427,2,-1,0,3,0
44,9,0,1,0,1679,0,0,1,20,10,718,1,-1,0,3,1
26,4,0,2,0,1592,0,0,0,6,10,604,2,485,5,1,0
35,10,0,1,0,9,1,0,0,13,8,84,2,364,2,0,0
40,4,0,2,0,2258,1,0,0,14,8,115,3,287,2,0,0
30,9,0,1,0,4684,1,0,0,30,0,268,3,-1,0,3,1
30,9,0,2,0,1,0,0,0,20,1,88,2,-1,0,3,0
33,1,0,1,0,-147,1,0,2,30,8,652,2,-1,0,3,0
32,1,0,1,0,0,0,0,0,23,5,271,6,-1,0,3,0
33,0,0,2,0,272,1,0,0,1,6,326,1,237,2,0,1
30,4,0,2,0,77,0,0,0,22,5,267,1,-1,0,3,0
31,4,0,2,0,165,0,1,0,8,1,523,2,-1,0,3,1
33,9,0,2,0,179,1,0,0,18,9,432,2,181,4,1,0
28,4,0,1,0,171,0,0,0,10,7,93,1,-1,0,3,1
45,4,0,2,0,1411,0,0,0,7,11,800,2,102,3,0,1
38,9,0,2,0,378,1,0,1,21,5,184,21,-1,0,3,0
22,0,0,2,0,897,1,0,0,4,8,98,4,89,4,2,0
28,4,0,2,0,0,0,0,1,27,8,198,2,-1,0,3,0
27,1,0,1,0,23,0,0,0,26,3,590,2,-1,0,3,0
47,7,0,1,0,870,1,0,0,9,3,36,7,-1,0,3,0
32,4,0,2,0,1218,1,0,1,28,4,70,2,-1,0,3,0
40,1,0,1,0,169,1,0,0,20,0,214,1,346,1,0,0
46,4,0,2,0,46,0,1,0,17,9,80,1,152,1,0,0
33,4,0,2,0,794,0,0,2,25,6,12,1,-1,0,3,0
30,0,0,1,0,81,1,0,0,6,1,121,6,112,3,1,0
32,9,0,2,0,1625,0,0,0,22,8,796,1,109,1,0,1
41,9,0,1,0,40,0,0,0,5,1,149,2,-1,0,3,0
45,9,0,2,0,88,0,0,2,23,5,163,4,-1,0,3,0
46,4,0,1,1,177,0,0,0,18,9,437,1,-1,0,3,0
24,8,0,1,0,501,0,0,0,28,8,121,6,-1,0,3,0
40,9,0,1,0,159,1,0,2,18,9,37,1,-1,0,3,0
30,4,0,2,0,355,1,0,0,15,8,153,2,-1,0,3,0
23,9,0,1,0,158,1,0,2,13,8,139,1,-1,0,3,0
23,1,0,1,0,9,1,0,2,21,8,544,1,-1,0,3,0
30,0,0,1,0,523,0,1,0,3,7,83,1,-1,0,3,1
57,5,0,1,0,5305,0,0,2,12,6,192,1,-1,0,3,0
28,0,0,1,0,189,1,0,0,31,5,68,2,-1,0,3,0
34,4,0,2,0,1009,1,0,0,12,1,68,2,-1,0,3,0
33,4,0,2,0,48,1,0,0,19,9,308,5,-1,0,3,0
32,4,0,2,0,537,0,0,2,29,8,187,3,-1,0,3,0
37,1,0,1,0,392,1,0,0,18,5,118,3,-1,0,3,0
44,1,0,0,0,142,1,0,0,9,5,668,1,-1,0,3,0
48,4,0,2,0,145,1,0,2,26,8,14,38,-1,0,3,0
39,7,0,1,0,-244,1,0,2,8,8,152,2,-1,0,3,0
30,4,0,2,0,3849,0,0,1,29,1,115,2,-1,0,3,0
