poutcome,pdays,previous,contact,campaign,day,housing,marital,y
2,96,5,0,2,3,1,0,1
3,-1,0,0,1,18,0,0,0
3,-1,0,0,1,8,0,0,0
0,293,5,0,1,18,1,0,0
3,-1,0,2,1,28,0,0,0
1,329,1,0,1,1,1,0,0
3,-1,0,0,1,10,1,0,1
0,73,1,0,2,17,1,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,2,2,28,1,0,0
2,179,2,0,1,25,0,0,1
3,-1,0,0,1,11,1,0,0
3,-1,0,0,16,23,1,0,0
3,-1,0,2,4,23,1,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,2,2,19,1,0,0
3,-1,0,0,1,27,0,0,0
3,-1,0,0,2,21,1,0,0
3,-1,0,0,1,20,0,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,0,1,3,0,0,0
3,-1,0,0,1,28,0,0,0
3,-1,0,0,2,3,1,0,1
3,-1,0,0,1,17,1,0,0
1,349,5,0,1,18,1,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,2,1,16,1,0,0
3,-1,0,0,2,8,0,0,1
3,-1,0,0,2,22,0,0,0
3,-1,0,2,3,13,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,1,20,1,0,1
3,-1,0,2,2,28,0,0,0
3,-1,0,2,2,15,1,0,0
3,-1,0,0,5,9,0,0,0
3,-1,0,0,4,12,1,0,0
3,-1,0,2,1,30,1,0,0
3,-1,0,1,3,28,0,0,0
1,241,4,0,3,5,0,0,0
3,-1,0,2,1,5,1,0,0
3,-1,0,0,1,2,0,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,2,1,16,1,0,0
3,-1,0,0,3,2,0,0,0
3,-1,0,0,1,3,0,0,0
3,-1,0,0,1,6,1,0,0
3,-1,0,0,5,28,0,0,0
3,-1,0,2,4,18,1,0,0
3,-1,0,0,3,22,1,0,0
3,-1,0,2,1,20,1,0,0
3,-1,0,0,2,7,0,0,0
0,302,1,0,2,17,1,0,0
3,-1,0,0,1,5,0,0,0
0,362,2,0,1,13,1,0,0
3,-1,0,2,1,8,1,0,0
0,349,1,0,1,13,1,0,0
1,212,2,0,2,4,0,0,0
3,-1,0,0,1,20,0,0,1
3,-1,0,0,1,20,0,0,0
3,-1,0,0,1,24,1,0,0
3,-1,0,2,12,20,0,0,0
3,-1,0,0,1,5,0,0,1
3,-1,0,0,4,31,0,0,0
3,-1,0,0,20,26,0,0,0
2,188,3,0,2,6,1,0,0
3,-1,0,0,2,28,0,0,0
3,-1,0,0,4,22,0,0,0
1,291,6,0,2,20,1,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,2,1,23,1,0,0
3,-1,0,2,1,3,0,0,0
3,-1,0,0,2,27,0,0,1
0,176,2,1,4,13,1,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,2,4,16,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,1,21,0,0,0
3,-1,0,0,1,16,1,0,0
3,-1,0,2,1,16,1,0,0
2,190,2,0,1,30,0,0,1
3,-1,0,0,3,3,0,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,0,2,7,0,0,0
3,-1,0,2,46,16,1,0,0
3,-1,0,2,3,16,1,0,0
3,-1,0,0,2,18,1,0,1
3,-1,0,0,1,3,0,0,0
1,137,1,0,1,18,1,0,0
3,-1,0,2,3,9,0,0,0
3,-1,0,0,4,19,0,0,1
3,-1,0,0,2,15,1,0,0
3,-1,0,0,2,30,1,0,0
0,178,1,0,1,18,1,0,0
3,-1,0,0,6,28,1,0,0
0,108,1,0,2,1,0,0,0
1,207,1,0,1,15,0,0,1
3,-1,0,0,2,14,0,0,0
3,-1,0,2,1,28,1,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,2,1,30,1,0,1
3,-1,0,0,1,12,1,0,1
3,-1,0,0,1,2,0,0,0
3,-1,0,0,5,9,0,0,0
3,-1,0,0,1,22,0,0,0
0,123,1,0,2,18,1,0,0
3,-1,0,2,1,28,1,0,1
3,-1,0,0,2,7,1,0,0
0,170,2,0,1,7,1,0,0
3,-1,0,0,3,19,1,0,0
3,-1,0,0,2,6,0,0,0
3,-1,0,0,3,21,1,0,1
3,-1,0,0,2,12,0,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,0,2,25,0,0,0
0,175,2,0,5,2,0,0,0
0,361,1,0,1,15,1,0,0
1,343,1,0,1,12,1,0,0
3,-1,0,2,2,5,1,0,0
3,-1,0,2,2,3,1,0,0
3,-1,0,0,2,21,1,0,0
3,-1,0,0,3,15,1,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,0,7,31,0,0,0
3,-1,0,0,5,25,0,0,0
0,322,3,0,1,8,1,0,0
3,-1,0,0,2,20,1,0,0
2,91,3,0,1,29,0,0,1
3,-1,0,0,1,11,0,0,0
0,207,3,0,10,6,1,0,0
3,-1,0,0,1,23,0,0,1
3,-1,0,0,1,13,1,0,0
3,-1,0,2,1,26,1,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,2,1,7,1,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,0,1,22,0,0,0
3,-1,0,2,2,20,0,0,0
0,92,2,0,1,4,0,0,1
3,-1,0,2,3,16,1,0,0
3,-1,0,0,2,11,0,0,0
3,-1,0,0,1,20,0,0,0
3,-1,0,1,3,29,0,0,0
1,184,7,0,1,10,0,0,0
3,-1,0,0,8,28,1,0,0
3,-1,0,2,1,18,0,0,1
0,174,5,0,3,18,0,0,0
0,92,2,0,2,12,0,0,1
3,-1,0,0,2,14,1,0,1
3,-1,0,0,9,9,0,0,0
0,334,1,0,5,20,1,0,0
3,-1,0,0,3,4,0,0,0
3,-1,0,0,8,18,0,0,0
3,-1,0,2,2,27,0,0,0
3,-1,0,0,10,28,0,0,0
3,-1,0,0,1,16,1,0,1
3,-1,0,2,2,30,1,0,0
3,-1,0,2,1,28,1,0,0
3,-1,0,2,4,30,1,0,0
3,-1,0,0,2,8,0,0,0
3,-1,0,0,2,7,1,0,0
3,-1,0,2,2,21,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,2,8,1,0,0
1,240,1,0,1,29,1,0,0
0,363,5,0,4,25,1,0,0
0,85,3,0,2,13,0,0,1
1,173,1,0,3,13,1,0,0
3,-1,0,0,1,10,0,0,0
3,-1,0,0,1,11,0,0,0
3,-1,0,0,1,12,0,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,2,8,26,1,0,0
3,-1,0,2,33,20,1,0,0
3,-1,0,0,20,31,1,0,0
3,-1,0,2,1,4,1,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,0,5,20,0,0,1
3,-1,0,2,4,29,1,0,0
3,-1,0,2,4,19,0,0,0
0,114,7,0,5,21,1,0,0
3,-1,0,0,6,23,1,0,1
3,-1,0,0,1,17,0,0,0
3,-1,0,0,2,22,0,0,0
2,185,5,0,11,19,0,0,1
0,168,1,0,6,5,0,0,0
1,98,3,0,3,14,0,0,0
3,-1,0,0,6,7,1,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,2,5,19,1,0,0
2,91,1,0,1,15,0,0,1
3,-1,0,2,2,28,1,0,1
3,-1,0,2,2,15,1,0,0
3,-1,0,0,1,30,0,0,0
3,-1,0,0,4,20,1,0,0
0,291,5,0,2,15,1,0,0
3,-1,0,0,3,28,0,0,0
3,-1,0,0,2,15,1,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,2,6,12,0,0,0
3,-1,0,2,3,30,1,0,0
0,86,5,0,1,3,1,0,1
3,-1,0,0,4,26,0,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,1,1,2,0,0,0
3,-1,0,0,1,15,1,0,0
3,-1,0,0,1,6,1,0,0
1,174,13,0,1,29,1,0,0
2,77,1,0,4,12,0,0,0
1,183,1,0,1,18,1,0,0
3,-1,0,2,4,2,1,0,0
3,-1,0,0,2,23,1,0,0
3,-1,0,2,3,20,1,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,2,2,4,1,0,0
3,-1,0,2,2,13,1,0,0
3,-1,0,0,1,30,0,0,0
3,-1,0,2,16,16,1,0,0
3,-1,0,2,2,14,1,0,0
0,180,2,0,1,3,0,0,1
3,-1,0,2,1,23,1,0,0
3,-1,0,0,2,12,1,0,0
3,-1,0,0,5,6,0,0,0
2,183,1,0,6,20,0,0,1
3,-1,0,0,2,20,1,0,0
3,-1,0,0,3,11,0,0,0
3,-1,0,1,7,4,0,0,1
1,134,1,0,1,13,0,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,0,2,31,1,0,0
3,-1,0,0,3,21,0,0,0
3,-1,0,2,1,24,0,0,0
3,-1,0,2,2,6,0,0,0
3,-1,0,0,4,6,0,0,0
3,-1,0,2,2,21,1,0,0
3,-1,0,2,3,20,1,0,0
3,-1,0,2,13,28,0,0,0
3,-1,0,0,1,6,1,0,1
3,-1,0,2,2,12,1,0,0
2,182,2,0,1,11,0,0,1
2,265,13,0,3,16,1,0,0
3,-1,0,0,1,6,0,0,0
3,-1,0,2,1,4,0,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,2,3,8,1,0,0
3,-1,0,2,4,29,1,0,0
3,-1,0,2,20,18,1,0,0
3,-1,0,2,2,1,0,0,0
3,-1,0,0,1,3,0,0,1
3,-1,0,0,2,14,1,0,0
2,95,4,0,2,25,1,0,0
3,-1,0,2,7,27,1,0,0
3,-1,0,2,1,29,1,0,1
3,-1,0,2,6,3,1,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,2,2,9,0,0,0
0,85,8,0,1,25,0,0,0
3,-1,0,0,5,5,0,0,0
3,-1,0,0,1,6,0,0,0
3,-1,0,0,1,15,1,0,0
0,223,1,0,1,28,1,0,0
3,-1,0,2,1,9,1,0,0
0,353,1,0,1,7,0,0,0
3,-1,0,0,5,21,0,0,0
0,248,1,0,5,30,1,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,0,3,7,0,0,0
3,-1,0,0,1,4,0,0,1
3,-1,0,2,1,16,0,0,0
3,-1,0,0,1,23,1,0,1
2,104,3,0,1,12,1,0,0
1,296,11,0,3,14,1,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,2,4,16,1,0,0
3,-1,0,0,2,25,1,0,1
3,-1,0,2,2,4,1,0,0
3,-1,0,2,2,15,1,0,0
3,-1,0,0,6,10,0,0,0
3,-1,0,0,2,28,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,2,2,16,1,0,0
3,-1,0,2,3,26,0,0,0
3,-1,0,0,1,15,1,0,1
3,-1,0,0,1,26,0,0,0
3,-1,0,2,1,2,1,0,0
3,-1,0,0,4,25,0,0,1
3,-1,0,0,6,4,0,0,1
1,105,2,2,1,8,0,0,0
3,-1,0,0,2,25,0,0,0
3,-1,0,2,1,14,1,0,1
3,-1,0,0,2,11,0,0,0
3,-1,0,0,4,22,1,0,0
3,-1,0,0,4,21,0,0,0
3,-1,0,2,3,3,1,0,0
2,181,1,1,6,8,1,0,0
1,183,25,1,3,29,1,0,0
3,-1,0,0,7,9,1,0,0
3,-1,0,0,2,25,0,0,0
3,-1,0,0,2,21,0,0,0
1,260,5,0,1,12,1,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,0,1,17,1,0,0
0,342,3,0,1,16,1,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,0,2,21,1,0,0
3,-1,0,0,1,19,0,0,0
0,105,2,0,1,12,0,0,0
3,-1,0,0,5,15,1,0,0
3,-1,0,0,2,30,1,0,0
3,-1,0,2,3,28,0,0,0
3,-1,0,2,1,4,1,0,0
0,351,2,0,2,14,1,0,0
3,-1,0,0,4,29,1,0,0
3,-1,0,0,5,18,1,0,0
3,-1,0,0,4,6,1,0,0
3,-1,0,0,1,30,0,0,1
3,-1,0,0,1,18,1,0,1
3,-1,0,2,2,3,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,2,3,19,1,0,0
2,107,2,0,1,22,0,0,1
3,-1,0,0,2,8,0,0,1
3,-1,0,1,1,25,0,0,0
3,-1,0,0,1,21,0,0,0
3,-1,0,0,1,22,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,2,2,0,0,0
3,-1,0,2,2,30,0,0,0
3,-1,0,0,17,31,0,0,0
3,-1,0,0,1,16,0,0,1
3,-1,0,2,1,27,1,0,0
0,292,11,0,2,11,1,0,0
1,105,1,0,2,26,0,0,0
0,265,2,0,1,14,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,0,2,15,1,0,0
0,370,3,0,1,12,1,0,0
3,-1,0,2,3,16,1,0,0
1,336,13,0,2,18,1,0,0
0,276,2,0,3,5,1,0,0
3,-1,0,0,1,30,0,0,0
3,-1,0,0,1,22,0,0,1
3,-1,0,0,1,5,0,0,0
3,-1,0,2,1,18,0,0,0
3,-1,0,0,1,5,0,0,0
3,-1,0,0,4,25,0,0,1
0,87,3,0,1,8,0,0,1
3,-1,0,0,2,19,1,0,0
3,-1,0,2,2,23,1,0,0
3,-1,0,0,4,12,0,0,1
3,-1,0,0,2,22,0,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,2,1,23,1,0,0
0,122,2,0,1,20,0,0,0
3,-1,0,2,1,30,0,0,1
3,-1,0,0,1,28,0,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,2,2,13,1,0,0
1,138,6,0,2,7,1,0,0
3,-1,0,0,2,11,0,0,1
3,-1,0,2,18,16,1,0,0
3,-1,0,2,3,20,0,0,0
3,-1,0,0,2,19,1,0,0
0,300,1,0,1,13,1,0,1
3,-1,0,0,5,4,1,0,0
3,-1,0,0,1,4,0,0,1
3,-1,0,0,1,28,0,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,1,6,23,0,0,0
3,-1,0,2,3,19,1,0,0
3,-1,0,2,26,9,1,0,0
0,176,3,0,2,23,0,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,2,2,4,1,0,0
3,-1,0,0,3,6,1,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,0,3,10,0,0,0
3,-1,0,0,3,7,1,0,0
1,245,5,0,1,20,0,0,0
0,329,3,0,3,18,1,0,0
3,-1,0,0,5,12,1,0,0
3,-1,0,0,1,18,1,0,0
0,302,1,0,7,14,1,0,0
3,-1,0,0,3,8,1,0,0
3,-1,0,2,2,16,1,0,0
3,-1,0,0,1,9,0,0,0
3,-1,0,2,3,12,1,0,0
3,-1,0,0,6,5,1,0,0
2,92,1,1,2,12,0,0,1
0,74,4,0,3,17,1,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,1,15,1,0,0
3,-1,0,2,4,29,1,0,0
3,-1,0,0,1,14,1,0,1
0,342,1,0,2,7,1,0,1
3,-1,0,0,3,16,0,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,0,1,19,0,0,0
3,-1,0,0,8,21,1,0,0
3,-1,0,2,4,29,1,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,0,8,25,0,0,0
3,-1,0,0,2,17,1,0,0
3,-1,0,0,1,14,1,0,0
3,-1,0,0,3,17,1,0,0
0,317,2,0,1,16,1,0,0
0,149,1,0,1,16,1,0,0
3,-1,0,0,2,11,0,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,2,1,4,1,0,0
3,-1,0,0,2,6,0,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,0,2,5,0,0,0
3,-1,0,0,1,6,1,0,0
2,104,2,0,3,12,0,0,0
3,-1,0,2,4,15,1,0,0
3,-1,0,2,1,26,1,0,0
0,333,2,0,2,18,1,0,0
3,-1,0,2,3,26,1,0,0
3,-1,0,0,1,28,0,0,0
3,-1,0,0,2,2,1,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,2,5,0,0,0
3,-1,0,2,2,27,1,0,0
1,315,3,0,5,9,1,0,0
3,-1,0,0,2,15,1,0,0
3,-1,0,0,4,17,0,0,1
3,-1,0,0,1,5,1,0,0
3,-1,0,0,4,13,1,0,0
3,-1,0,0,1,6,0,0,0
3,-1,0,0,2,21,1,0,0
3,-1,0,2,4,13,1,0,0
3,-1,0,0,6,26,0,0,0
3,-1,0,0,1,30,1,0,0
3,-1,0,0,7,26,0,0,0
1,350,1,0,1,14,1,0,0
3,-1,0,0,3,7,1,0,1
3,-1,0,0,1,19,1,0,0
3,-1,0,2,3,15,1,0,0
3,-1,0,2,2,11,0,0,0
3,-1,0,0,1,1,0,0,0
3,-1,0,0,3,22,1,0,0
3,-1,0,0,2,12,0,0,0
1,298,3,0,3,15,1,0,0
3,-1,0,0,2,16,1,0,0
3,-1,0,0,2,17,0,0,0
3,-1,0,0,1,19,0,0,0
3,-1,0,0,1,12,1,0,0
3,-1,0,1,1,10,0,0,0
3,-1,0,0,2,11,1,0,1
3,-1,0,0,2,12,1,0,0
3,-1,0,0,1,13,0,0,0
3,-1,0,2,3,12,1,0,1
0,367,2,1,4,7,0,0,0
3,-1,0,2,1,12,1,0,0
3,-1,0,0,4,7,0,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,0,4,12,0,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,1,3,4,0,0,0
0,173,6,0,3,19,1,0,0
3,-1,0,1,1,28,0,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,2,2,27,1,0,0
3,-1,0,0,1,23,0,0,1
3,-1,0,0,2,18,1,0,0
3,-1,0,2,4,29,1,0,0
3,-1,0,0,4,4,1,0,0
3,-1,0,0,2,5,0,0,0
3,-1,0,0,8,28,0,0,0
3,-1,0,1,1,28,0,0,0
3,-1,0,0,1,17,0,0,0
3,-1,0,2,3,16,1,0,0
3,-1,0,0,6,9,0,0,0
2,187,3,0,1,25,1,0,1
3,-1,0,2,1,2,1,0,0
1,140,1,0,5,24,1,0,0
3,-1,0,1,2,14,1,0,0
3,-1,0,2,1,12,0,0,0
3,-1,0,0,1,7,1,0,0
2,91,2,0,1,13,0,0,1
1,169,5,0,3,5,1,0,0
3,-1,0,0,4,18,1,0,0
3,-1,0,0,1,8,0,0,1
3,-1,0,0,1,23,0,0,0
3,-1,0,0,1,7,0,0,0
3,-1,0,0,2,16,1,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,2,1,29,1,0,0
3,-1,0,2,3,9,1,0,0
3,-1,0,2,1,21,1,0,0
2,98,2,0,1,6,1,0,1
3,-1,0,0,1,3,1,0,0
3,-1,0,0,2,22,0,0,1
0,375,1,0,4,15,1,0,1
3,-1,0,2,7,30,1,0,0
3,-1,0,2,1,18,0,0,0
3,-1,0,2,3,15,1,0,1
3,-1,0,2,25,16,0,0,0
0,247,2,0,2,29,1,0,0
1,326,3,0,1,26,0,0,0
3,-1,0,0,4,12,1,0,1
3,-1,0,0,3,3,0,0,0
3,-1,0,0,6,12,0,0,1
3,-1,0,2,1,18,0,0,0
0,320,2,0,1,20,1,0,0
3,-1,0,2,1,4,0,0,0
3,-1,0,1,1,17,1,0,0
3,-1,0,2,3,3,1,0,1
3,-1,0,0,3,6,1,0,0
3,-1,0,0,1,2,0,0,0
0,348,1,0,1,13,1,0,0
3,-1,0,0,3,3,0,0,1
0,361,4,0,1,15,1,0,0
0,345,2,0,1,7,1,0,0
3,-1,0,2,7,12,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,0,4,14,0,0,0
3,-1,0,0,3,25,0,0,0
3,-1,0,0,1,5,0,0,0
0,318,1,0,1,16,1,0,1
3,-1,0,0,3,7,1,0,0
3,-1,0,2,3,26,0,0,0
3,-1,0,0,1,5,0,0,1
3,-1,0,2,1,21,1,0,0
3,-1,0,2,1,6,1,0,0
0,40,2,0,1,25,1,0,1
0,131,2,0,1,8,0,0,1
3,-1,0,2,2,27,1,0,0
3,-1,0,0,6,24,1,0,0
0,270,5,0,3,3,1,0,0
0,301,1,0,1,7,1,0,0
3,-1,0,0,1,25,0,0,0
3,-1,0,0,2,29,0,0,0
2,93,6,0,3,12,0,0,1
3,-1,0,2,6,3,1,0,0
3,-1,0,0,1,7,0,0,0
3,-1,0,0,1,8,1,0,1
1,265,11,0,2,23,0,0,1
0,205,3,0,1,26,0,0,0
0,350,1,0,2,11,1,0,0
0,60,1,0,1,22,0,0,0
3,-1,0,0,2,27,0,0,0
3,-1,0,2,1,20,0,0,0
1,319,4,0,1,5,1,0,0
0,86,6,1,1,1,0,0,0
3,-1,0,2,1,13,0,0,0
1,171,3,0,3,26,0,0,1
3,-1,0,2,1,29,1,0,0
3,-1,0,0,6,21,0,0,1
2,184,1,0,1,22,1,0,1
3,-1,0,0,3,25,0,0,0
1,345,4,0,1,15,1,0,0
1,337,6,0,1,15,1,0,0
0,333,2,0,1,15,1,0,0
3,-1,0,2,3,16,1,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,2,1,19,1,0,0
3,-1,0,2,11,20,0,0,0
0,150,5,0,2,20,1,0,0
1,244,1,0,1,28,1,0,0
2,89,7,1,2,12,0,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,0,13,28,0,0,0
3,-1,0,0,2,29,0,0,0
2,87,1,0,5,4,0,0,0
0,178,1,0,1,18,1,0,0
3,-1,0,2,3,12,0,0,0
0,223,27,0,1,29,1,0,0
3,-1,0,2,1,23,1,0,0
1,141,9,0,7,21,0,0,0
3,-1,0,0,1,8,0,0,1
3,-1,0,0,3,6,0,0,0
3,-1,0,2,1,7,1,0,0
3,-1,0,2,3,18,0,0,0
3,-1,0,0,2,30,0,0,0
3,-1,0,0,1,1,0,0,0
3,-1,0,0,2,20,1,0,0
3,-1,0,0,1,10,1,0,0
0,196,2,0,6,17,0,0,0
0,366,2,0,1,3,1,0,1
0,171,7,0,2,21,1,0,0
3,-1,0,0,1,26,0,0,0
3,-1,0,0,2,31,1,0,0
3,-1,0,1,3,13,1,0,1
3,-1,0,1,5,21,0,0,0
3,-1,0,0,5,18,1,0,0
3,-1,0,2,3,6,1,0,0
3,-1,0,0,2,18,0,0,0
1,374,1,1,3,18,1,0,0
3,-1,0,0,4,28,1,0,0
3,-1,0,2,4,29,1,0,0
3,-1,0,0,8,12,0,0,0
3,-1,0,0,15,11,1,0,0
3,-1,0,0,2,19,1,0,0
3,-1,0,1,1,8,1,0,1
3,-1,0,0,2,17,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,0,2,20,1,0,0
3,-1,0,0,2,21,0,0,1
3,-1,0,0,7,20,0,0,0
3,-1,0,0,1,13,1,0,0
1,94,6,0,5,25,0,0,1
3,-1,0,0,1,18,1,0,1
3,-1,0,2,1,21,1,0,0
3,-1,0,2,1,1,0,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,0,1,8,0,0,0
2,84,8,0,2,30,0,0,1
3,-1,0,0,1,15,1,0,0
3,-1,0,0,3,20,1,0,0
3,-1,0,0,1,14,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,0,1,4,0,0,0
0,114,2,0,2,18,0,0,1
3,-1,0,0,1,7,0,0,0
2,183,1,0,2,8,0,0,1
1,9,2,1,2,6,1,0,0
3,-1,0,0,2,4,0,0,0
3,-1,0,0,1,5,0,0,0
1,179,5,0,1,7,0,0,0
3,-1,0,2,3,3,0,0,0
3,-1,0,2,3,26,1,0,0
0,349,1,0,1,12,1,0,0
3,-1,0,2,1,19,0,0,0
3,-1,0,0,1,23,0,0,0
1,328,2,0,1,16,1,0,0
3,-1,0,2,3,4,1,0,0
1,151,7,0,2,20,1,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,2,24,29,0,0,0
3,-1,0,0,3,7,0,0,0
3,-1,0,0,1,13,1,0,0
3,-1,0,2,2,28,0,0,0
3,-1,0,1,8,4,0,0,1
3,-1,0,2,2,19,1,0,0
3,-1,0,2,2,23,1,0,0
0,256,1,0,1,3,1,0,0
0,343,4,1,1,7,1,0,0
3,-1,0,0,2,9,0,0,1
0,184,9,0,2,28,0,0,1
3,-1,0,2,2,2,0,0,0
0,199,1,0,1,17,1,0,1
3,-1,0,0,7,28,1,0,0
1,362,8,0,9,12,1,0,0
3,-1,0,1,1,15,1,0,0
0,196,2,0,1,17,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,2,3,9,0,0,0
3,-1,0,0,1,16,1,0,0
3,-1,0,0,2,9,0,0,1
3,-1,0,0,3,6,0,0,1
3,-1,0,0,1,30,0,0,0
0,370,1,0,1,18,1,0,1
3,-1,0,0,11,30,1,0,0
3,-1,0,0,1,2,0,0,1
3,-1,0,0,10,9,0,0,0
3,-1,0,1,8,13,1,0,0
3,-1,0,0,1,21,0,0,1
3,-1,0,2,2,27,1,0,0
3,-1,0,2,2,13,1,0,0
3,-1,0,2,2,5,0,0,0
3,-1,0,2,1,4,1,0,1
3,-1,0,0,1,8,0,0,0
3,-1,0,0,1,11,1,0,0
3,-1,0,0,1,6,1,0,0
3,-1,0,0,1,12,0,0,1
3,-1,0,2,2,6,1,0,0
3,-1,0,0,3,20,1,0,0
0,91,1,0,1,4,0,0,1
3,-1,0,0,1,15,1,0,1
3,-1,0,2,4,20,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,1,1,20,0,0,0
3,-1,0,2,3,21,1,0,0
1,155,3,1,3,29,0,0,1
3,-1,0,0,1,17,1,0,0
3,-1,0,2,1,27,1,0,0
3,-1,0,2,3,5,0,0,0
0,171,3,0,2,7,1,0,0
3,-1,0,0,13,13,0,0,0
3,-1,0,0,3,14,1,0,1
3,-1,0,0,3,20,1,0,0
3,-1,0,0,1,7,0,0,0
3,-1,0,2,4,23,0,0,0
1,96,2,0,1,16,0,0,0
3,-1,0,2,1,28,1,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,2,2,21,1,0,0
3,-1,0,0,2,17,0,0,0
3,-1,0,0,1,19,0,0,0
3,-1,0,0,1,18,1,0,0
2,90,10,1,1,12,0,0,1
3,-1,0,2,1,19,0,0,0
3,-1,0,0,3,12,1,0,0
3,-1,0,0,6,29,0,0,0
3,-1,0,2,2,27,1,0,0
3,-1,0,2,1,9,0,0,0
3,-1,0,0,1,21,0,0,0
3,-1,0,2,1,28,1,0,0
3,-1,0,1,14,30,0,0,0
3,-1,0,0,3,11,1,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,2,11,4,0,0,0
0,304,1,0,4,18,1,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,0,5,21,1,0,0
3,-1,0,0,2,8,0,0,0
3,-1,0,0,2,21,0,0,1
3,-1,0,0,4,3,0,0,1
3,-1,0,0,1,2,0,0,1
3,-1,0,2,2,6,1,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,0,16,27,0,0,1
2,461,1,0,1,11,1,0,1
0,262,5,0,3,29,1,0,0
3,-1,0,0,1,16,0,0,1
0,346,1,0,3,20,1,0,0
3,-1,0,0,1,29,1,0,0
0,205,1,0,2,28,1,0,0
0,180,2,0,1,19,1,0,0
3,-1,0,0,2,21,0,0,0
3,-1,0,0,1,25,1,0,0
3,-1,0,0,2,8,0,0,0
3,-1,0,2,9,19,1,0,0
3,-1,0,2,1,21,0,0,0
3,-1,0,2,5,27,0,0,0
3,-1,0,2,2,9,1,0,0
3,-1,0,0,3,28,0,0,0
1,91,1,0,1,30,0,0,0
3,-1,0,2,1,15,1,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,2,1,16,1,0,0
3,-1,0,0,9,6,0,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,2,2,16,0,0,0
