age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
28,1,0,0,0,15,1,0,2,13,8,87,2,-1,0,3,0
42,9,0,2,0,757,0,0,0,30,0,354,1,79,1,2,1
57,5,0,3,0,230,0,0,0,6,0,177,2,210,3,0,1
43,4,0,2,0,13044,0,0,0,19,9,215,1,93,4,0,0
36,7,0,2,0,260,1,0,0,6,8,167,3,299,2,0,0
51,1,0,1,0,1121,0,0,0,4,1,824,2,-1,0,3,0
29,4,0,2,0,30,0,0,0,13,1,83,1,105,1,0,0
58,5,0,0,0,3,0,0,0,14,1,158,2,-1,0,3,0
34,0,0,2,0,788,1,0,0,5,3,269,1,-1,0,3,0
53,5,0,0,0,759,1,0,1,25,5,702,5,-1,0,3,0
33,6,0,2,0,576,1,0,0,18,1,304,3,-1,0,3,0
57,1,0,1,0,0,0,1,0,22,5,127,2,-1,0,3,0
50,1,0,0,0,216,1,0,0,17,5,195,3,-1,0,3,0
56,4,0,2,0,318,0,1,1,9,5,246,3,-1,0,3,0
41,1,0,0,0,595,1,0,0,11,8,54,1,-1,0,3,0
33,4,0,1,0,480,1,0,0,18,9,422,2,-1,0,3,0
42,2,0,2,0,-14,1,0,0,24,5,58,2,-1,0,3,0
35,4,0,2,0,272,1,1,0,11,5,163,2,-1,0,3,0
48,4,0,0,0,1513,0,0,0,29,4,166,2,-1,0,3,0
58,10,0,0,0,1183,0,0,0,31,5,1721,5,-1,0,3,1
32,1,0,0,0,1287,1,0,0,14,0,297,2,-1,0,3,0
29,4,0,2,0,247,0,0,0,16,11,143,2,587,3,0,1
32,9,0,1,0,0,0,0,0,19,1,87,1,-1,0,3,0
44,1,0,1,0,701,0,1,0,21,9,103,1,141,2,0,0
33,1,0,1,0,686,1,1,1,14,8,30,6,343,12,1,0
57,1,0,0,0,679,1,0,2,6,6,78,3,-1,0,3,0
57,5,0,1,0,-222,0,0,2,14,8,248,2,-1,0,3,0
37,3,0,0,0,2410,0,0,0,4,1,315,1,-1,0,3,0
40,2,0,2,0,2644,1,0,0,3,0,235,1,133,3,0,0
65,5,0,0,0,308,0,0,0,1,11,400,1,-1,0,3,1
35,4,0,1,0,4135,1,0,0,12,8,106,4,-1,0,3,0
49,1,0,0,0,4134,0,0,2,20,6,40,2,-1,0,3,0
50,1,0,0,0,104,1,0,0,17,0,317,3,324,2,1,0
38,0,0,1,0,215,1,1,2,6,6,173,2,-1,0,3,0
36,9,0,1,0,319,1,0,0,29,4,29,1,266,1,0,0
59,9,0,1,0,4263,0,1,0,20,9,426,2,-1,0,3,0
55,5,0,1,0,119,0,1,0,17,5,521,1,-1,0,3,0
27,1,0,1,0,102,0,1,0,7,5,159,2,-1,0,3,0
59,3,0,1,0,0,0,0,1,5,6,153,1,-1,0,3,0
38,4,0,2,0,3724,1,0,0,27,1,23,10,-1,0,3,0
40,1,0,0,0,87,1,0,2,8,8,210,1,-1,0,3,0
56,4,0,2,0,1407,0,0,0,1,6,388,1,-1,0,3,0
33,5,0,1,0,165,0,0,2,7,8,111,1,-1,0,3,0
49,1,0,1,0,3728,1,0,0,11,5,1060,2,-1,0,3,1
37,2,0,2,0,986,0,0,0,11,5,970,2,-1,0,3,0
33,9,0,1,0,14850,1,0,0,5,3,122,5,-1,0,3,0
51,3,0,0,0,339,0,0,0,4,11,313,1,-1,0,3,0
37,0,0,1,0,-426,1,1,0,31,5,56,30,-1,0,3,0
36,4,0,2,0,396,0,0,0,21,9,64,2,100,5,0,0
32,9,0,1,0,1214,1,0,0,20,0,53,1,-1,0,3,0
31,0,0,1,0,717,1,0,2,2,6,130,1,-1,0,3,0
41,1,0,1,0,1394,1,0,0,21,9,519,1,-1,0,3,0
64,5,0,2,0,380,0,0,0,25,1,479,1,-1,0,3,1
61,4,0,2,0,477,1,0,0,29,10,377,1,520,1,1,1
57,2,0,1,0,9902,0,0,0,18,6,88,3,-1,0,3,0
42,1,0,1,0,352,1,0,0,11,8,79,3,-1,0,3,0
42,0,0,2,0,1536,0,0,0,5,3,132,1,182,3,2,0
44,4,0,2,0,1033,1,0,2,15,8,71,1,-1,0,3,0
48,3,0,1,0,0,0,0,0,28,5,330,5,-1,0,3,0
31,1,0,0,0,1738,0,0,1,5,3,895,3,-1,0,3,0
45,9,0,2,0,2699,1,0,0,29,6,264,4,-1,0,3,0
50,5,0,0,0,14,0,1,1,23,5,83,4,-1,0,3,0
49,7,0,1,0,2420,1,0,1,28,1,19,13,-1,0,3,0
38,1,0,1,0,757,1,0,0,2,3,133,1,272,1,0,0
45,1,0,1,0,1778,1,0,2,29,8,48,5,-1,0,3,0
59,5,0,0,1,-488,0,1,2,6,6,247,1,-1,0,3,0
55,4,0,3,1,-171,1,0,2,15,8,30,2,-1,0,3,0
31,9,0,2,0,311,0,1,0,8,1,385,2,-1,0,3,0
56,2,0,1,0,938,0,1,2,3,5,202,2,-1,0,3,0
33,0,0,1,0,4012,0,1,2,8,8,337,4,-1,0,3,0
54,4,0,2,0,1014,0,1,0,30,0,240,1,162,2,0,1
56,7,0,1,0,654,0,0,0,15,11,875,1,-1,0,3,1
68,5,0,0,0,451,0,0,0,5,7,373,1,-1,0,3,1
36,1,0,1,0,1772,0,0,2,5,6,208,1,-1,0,3,1
31,7,0,1,0,447,0,0,0,4,6,327,3,77,3,2,1
33,1,0,0,0,-132,1,1,0,18,8,170,6,-1,0,3,0
37,1,0,0,0,704,1,0,0,31,5,183,2,-1,0,3,0
56,4,0,2,0,4,1,1,0,30,4,299,1,2,5,1,0
41,1,0,0,0,1820,1,0,1,21,9,25,3,-1,0,3,0
48,9,0,1,0,466,0,0,0,19,1,99,7,-1,0,3,0
43,1,0,0,0,533,1,0,0,14,8,246,2,370,1,1,0
57,1,0,1,0,14093,0,0,0,11,1,231,5,-1,0,3,0
47,4,0,2,0,2597,0,0,0,31,5,52,2,-1,0,3,0
34,7,0,1,0,205,1,0,2,7,8,312,1,-1,0,3,0
31,4,0,2,0,351,0,0,0,21,1,165,3,-1,0,3,0
31,4,0,2,0,322,1,0,0,22,5,249,3,-1,0,3,0
43,1,0,1,0,664,1,0,0,9,0,290,2,301,1,0,0
41,0,0,0,0,4488,1,0,0,9,5,321,1,-1,0,3,0
33,0,0,1,0,4902,1,0,0,20,9,110,1,-1,0,3,0
32,3,0,0,0,67,1,0,0,16,5,95,4,-1,0,3,0
42,2,0,2,0,2476,1,0,0,8,5,251,1,-1,0,3,0
43,1,0,0,0,186,1,0,2,8,8,178,1,-1,0,3,0
33,9,0,2,0,48,0,0,0,27,1,34,14,-1,0,3,0
32,4,0,2,0,4761,1,0,0,5,8,159,2,350,2,0,0
27,1,0,1,0,14,0,0,0,8,8,295,1,-1,0,3,0
53,4,0,2,0,-388,1,0,0,14,8,111,3,356,1,1,0
36,9,0,2,0,60,0,0,0,19,1,209,2,-1,0,3,0
34,1,0,1,0,-1725,1,0,2,27,8,452,2,-1,0,3,0
36,9,0,1,0,930,0,0,0,14,1,175,2,-1,0,3,0
38,6,0,1,0,-10,0,0,2,2,6,137,7,-1,0,3,0
51,0,0,1,0,1415,1,0,2,2,6,151,3,-1,0,3,0
44,1,0,1,0,466,1,1,0,14,8,158,5,350,1,1,0
47,1,0,0,0,1865,1,0,2,8,8,380,3,-1,0,3,0
77,5,0,3,0,992,0,0,0,27,0,147,2,182,2,0,0
35,7,0,1,1,-182,1,0,0,8,8,270,2,-1,0,3,0
49,9,0,1,0,6312,1,0,2,2,6,93,2,-1,0,3,0
32,9,0,1,0,0,0,0,0,21,1,120,3,-1,0,3,0
34,4,0,1,1,879,1,0,0,17,0,712,1,344,1,0,1
55,9,0,1,0,6043,0,0,0,19,9,427,3,-1,0,3,0
45,1,0,0,0,0,0,0,0,19,1,92,2,-1,0,3,0
52,4,0,2,0,3737,1,0,2,19,6,574,4,-1,0,3,0
38,1,0,1,0,171,1,0,2,9,8,286,5,-1,0,3,0
35,4,0,2,0,1731,0,0,0,31,5,361,4,-1,0,3,1
56,1,0,1,0,1210,0,0,2,11,6,935,1,-1,0,3,1
43,4,0,2,0,-127,0,0,0,6,1,400,2,-1,0,3,0
60,7,0,2,0,4256,1,0,0,16,9,200,1,92,4,2,1
35,7,0,1,0,128,1,0,0,12,8,136,1,-1,0,3,0
60,11,0,3,0,7337,0,0,0,4,1,122,1,-1,0,3,0
50,4,0,1,0,0,1,0,0,20,9,152,1,190,1,0,0
41,4,0,2,0,666,1,0,0,20,9,106,3,183,3,0,0
60,3,0,2,0,443,0,0,2,5,6,60,1,-1,0,3,0
47,1,0,0,0,556,1,0,0,4,3,147,2,264,4,1,0
30,1,0,0,0,346,1,0,2,3,6,135,1,-1,0,3,0
45,9,0,0,0,718,1,0,2,14,8,135,1,-1,0,3,0
53,7,0,1,0,2719,1,0,2,30,8,80,2,-1,0,3,0
31,9,0,1,0,0,1,0,0,30,5,126,3,-1,0,3,0
40,0,0,1,0,1313,1,0,0,4,8,171,4,-1,0,3,0
50,9,0,1,0,841,1,0,2,29,8,54,2,-1,0,3,0
31,7,0,1,0,1062,1,1,0,6,0,230,1,-1,0,3,0
32,7,0,1,0,1977,1,1,0,18,8,44,4,-1,0,3,0
42,4,0,2,0,386,1,0,2,7,8,168,1,-1,0,3,0
44,0,0,1,1,-204,1,0,0,8,8,105,1,347,2,0,0
35,4,0,2,0,787,0,0,0,20,9,49,1,-1,0,3,0
37,4,0,2,0,1893,0,1,0,21,5,353,2,-1,0,3,0
57,5,0,0,0,3401,1,0,2,14,8,271,2,-1,0,3,0
44,0,0,1,0,251,0,1,1,28,5,122,3,-1,0,3,0
48,1,0,0,0,3886,0,0,0,11,1,297,2,-1,0,3,0
55,4,0,2,0,73,1,0,2,5,8,142,2,-1,0,3,0
40,4,0,2,0,3160,0,0,0,26,1,100,4,-1,0,3,0
32,1,0,1,0,180,1,0,0,14,0,179,1,334,1,1,0
64,5,0,1,0,5966,1,0,0,22,6,983,1,-1,0,3,1
30,4,0,2,0,451,0,0,0,5,8,173,1,274,3,0,0
45,9,0,1,0,1118,1,0,1,22,5,27,1,-1,0,3,0
29,4,0,2,0,805,0,0,0,28,4,70,1,-1,0,3,0
50,4,0,2,0,-516,1,0,2,15,8,226,2,-1,0,3,0
63,5,0,1,0,2716,0,0,0,25,4,205,1,-1,0,3,0
36,6,0,1,0,1006,1,0,0,21,9,89,2,-1,0,3,0
55,1,0,3,0,196,0,0,0,21,1,168,2,-1,0,3,0
31,2,0,2,0,312,0,0,0,29,4,468,2,-1,0,3,0
58,4,0,0,0,76,1,0,1,18,8,54,4,-1,0,3,0
35,4,0,2,0,-468,1,0,0,30,5,540,8,-1,0,3,1
58,1,0,1,0,144,0,1,0,25,5,71,2,-1,0,3,0
59,4,0,2,0,2239,0,0,0,20,1,377,6,90,1,2,1
44,7,0,1,0,742,0,0,1,30,5,77,5,-1,0,3,0
51,1,0,0,0,7098,0,0,0,6,1,1471,7,-1,0,3,1
33,1,0,1,0,0,1,0,0,17,9,809,3,181,1,1,0
30,9,0,2,0,179,1,0,0,25,5,111,2,-1,0,3,0
33,9,0,1,0,2746,1,0,0,18,9,188,2,-1,0,3,0
39,4,0,2,0,-17,1,1,0,28,1,908,1,-1,0,3,1
28,4,0,2,0,258,0,1,0,17,0,93,1,-1,0,3,0
61,1,0,0,0,5,0,0,0,6,1,562,2,94,3,2,1
37,4,0,2,0,1276,0,0,0,14,1,156,2,-1,0,3,1
59,2,0,2,0,631,1,0,2,12,6,167,1,-1,0,3,0
45,3,0,0,0,2239,0,0,1,29,5,24,2,-1,0,3,0
42,1,0,0,0,695,1,0,0,16,0,173,2,-1,0,3,0
59,3,0,0,0,1100,0,0,0,18,1,147,10,-1,0,3,0
38,1,0,0,0,4592,1,0,0,12,8,360,1,-1,0,3,0
46,1,0,0,0,174,1,1,2,8,8,108,3,-1,0,3,0
24,1,0,0,0,656,1,0,2,16,8,894,1,-1,0,3,1
50,3,0,0,0,0,0,0,0,28,1,39,4,-1,0,3,0
35,1,0,1,0,126,1,0,0,16,0,472,1,-1,0,3,0
52,4,0,1,0,3369,0,0,0,7,5,196,2,-1,0,3,0
52,1,0,1,0,955,0,1,0,17,6,301,2,134,4,2,1
61,4,0,2,0,0,0,0,0,16,10,136,2,-1,0,3,1
33,4,0,2,0,483,1,0,2,14,8,738,2,-1,0,3,0
50,4,0,2,0,3284,1,0,0,4,3,195,2,271,3,0,0
43,4,0,2,0,3518,0,0,0,15,6,181,2,-1,0,3,1
47,1,0,0,0,145,0,0,2,17,6,255,1,-1,0,3,0
42,9,0,1,0,8899,1,0,0,20,9,75,2,-1,0,3,0
34,3,0,1,0,0,1,0,2,30,10,154,1,-1,0,3,1
42,1,0,1,0,-972,1,0,2,29,8,146,1,-1,0,3,0
38,0,0,1,0,253,1,0,2,9,8,515,4,-1,0,3,0
59,0,0,3,0,64343,0,0,0,6,1,45,4,-1,0,3,0
49,0,0,1,0,10250,1,0,1,24,10,97,1,-1,0,3,1
47,9,0,1,0,356,0,0,0,29,5,44,5,-1,0,3,0
32,9,0,1,0,1389,1,0,2,21,8,189,2,-1,0,3,0
29,1,0,1,0,975,1,0,2,27,8,265,2,-1,0,3,0
67,0,0,0,0,1093,0,0,1,8,5,64,3,-1,0,3,0
34,2,0,2,0,4028,0,0,0,19,9,98,1,-1,0,3,0
42,1,0,3,0,132,1,0,2,6,8,238,1,-1,0,3,0
37,9,0,1,0,2707,1,0,1,16,5,109,1,-1,0,3,0
44,1,0,0,0,2470,0,0,1,21,5,19,1,-1,0,3,0
32,1,0,1,0,-205,1,0,2,7,8,388,1,-1,0,3,0
41,2,0,0,0,740,1,0,2,30,8,134,3,-1,0,3,0
35,4,0,1,0,339,1,0,2,23,8,317,1,-1,0,3,0
40,0,0,1,0,7711,1,0,0,20,9,190,5,135,1,0,0
56,4,0,2,0,480,1,0,1,2,0,173,2,-1,0,3,0
54,9,0,1,0,415,1,0,2,19,6,34,31,-1,0,3,0
31,1,0,1,0,1570,1,1,0,19,9,133,2,180,1,1,0
26,0,0,1,0,0,0,0,2,27,8,755,1,-1,0,3,0
37,1,0,1,0,561,1,0,0,14,8,632,1,339,2,0,0
40,1,0,0,0,902,1,0,2,15,8,619,4,-1,0,3,0
32,9,0,1,0,1547,0,0,0,26,10,289,1,805,4,1,1
32,7,0,1,0,264,1,1,0,19,9,1502,1,-1,0,3,1
41,2,0,1,0,0,1,1,0,21,9,12,5,190,1,0,0
36,0,0,1,0,212,1,1,0,23,5,1201,6,-1,0,3,1
55,4,0,2,0,5804,0,0,2,24,6,56,3,-1,0,3,0
64,5,0,2,0,1644,0,0,1,5,7,341,4,179,4,2,1
43,1,0,1,0,57,1,0,0,25,5,188,5,-1,0,3,0
44,10,0,1,0,6178,0,0,0,3,3,213,3,-1,0,3,0
27,1,0,1,0,245,1,0,0,7,8,121,1,344,2,0,0
45,2,0,2,0,3689,1,0,0,7,8,397,1,169,5,0,0
38,9,0,1,0,201,1,0,0,2,3,43,1,-1,0,3,0
66,5,0,0,0,2173,0,0,0,15,5,178,1,181,5,0,0
39,3,0,1,0,1029,1,1,0,23,5,133,3,-1,0,3,0
42,1,0,1,0,-430,1,0,0,19,9,298,2,-1,0,3,0
48,7,0,1,0,515,1,0,1,20,0,7,5,-1,0,3,0
44,1,0,1,0,594,0,0,2,11,6,340,1,-1,0,3,0
44,9,0,1,0,3790,1,0,2,13,8,342,2,-1,0,3,0
29,3,0,1,0,823,1,0,2,23,8,14,2,-1,0,3,0
52,4,0,2,0,193,0,0,0,4,1,145,1,-1,0,3,0
49,3,0,0,0,57,0,1,2,25,6,151,1,-1,0,3,0
31,2,0,1,0,15,0,1,0,29,4,190,2,-1,0,3,0
42,9,0,1,0,439,0,0,0,20,1,143,2,-1,0,3,0
40,7,0,1,0,0,1,1,0,2,3,226,2,-1,0,3,0
44,9,0,1,0,2981,1,1,0,10,3,118,2,-1,0,3,0
42,4,0,2,0,-556,1,1,0,8,8,682,3,347,3,0,1
54,7,0,0,0,1059,0,0,0,7,1,147,3,-1,0,3,0
34,4,0,2,0,133,1,0,2,8,8,65,1,-1,0,3,0
47,0,0,1,0,1195,0,0,2,19,6,451,1,-1,0,3,0
50,2,0,0,0,1327,0,1,0,24,5,325,1,-1,0,3,0
68,5,0,3,0,3701,0,0,1,8,6,149,1,-1,0,3,0
29,1,0,1,0,580,1,1,0,17,0,1311,2,-1,0,3,1
51,1,0,0,0,507,1,0,0,8,1,85,2,-1,0,3,0
54,9,0,2,0,258,0,0,2,5,8,310,4,-1,0,3,0
56,4,0,2,0,1631,1,0,0,15,5,376,3,-1,0,3,0
52,7,0,1,0,659,0,0,0,27,10,113,1,-1,0,3,1
84,5,0,0,0,1702,0,0,1,26,1,185,1,-1,0,3,0
31,1,0,1,0,298,1,0,2,28,8,154,3,-1,0,3,0
40,4,0,1,0,99,0,0,0,9,3,15,5,-1,0,3,0
34,9,0,1,0,0,1,0,1,28,5,1025,2,-1,0,3,0
35,1,0,1,0,5417,1,0,0,6,8,303,1,-1,0,3,0
39,1,0,1,0,5092,1,0,0,12,8,206,2,329,6,0,0
44,1,0,0,0,353,1,0,2,13,8,705,1,-1,0,3,0
74,5,0,1,0,935,0,0,0,26,4,100,1,104,1,1,0
35,6,0,1,0,-56,1,0,0,15,8,162,2,361,3,0,0
35,2,0,1,0,0,1,0,0,18,9,86,1,-1,0,3,0
44,1,0,1,0,1308,0,0,0,30,4,334,1,-1,0,3,0
29,1,0,1,0,457,1,0,0,20,0,72,3,341,1,1,0
40,9,0,0,0,210,1,0,0,12,8,22,4,-1,0,3,0
56,4,0,1,0,2811,0,0,0,21,9,150,2,-1,0,3,0
42,9,0,1,0,3501,0,0,0,28,1,23,22,-1,0,3,0
36,10,0,2,0,4145,0,0,2,20,6,988,4,-1,0,3,1
37,1,0,1,0,3269,1,1,0,14,8,121,2,-1,0,3,0
37,1,0,1,0,1053,0,0,2,16,6,405,3,-1,0,3,0
58,5,0,1,0,32948,0,0,2,29,8,364,2,-1,0,3,0
58,4,0,2,0,0,0,0,0,28,1,67,19,-1,0,3,0
47,9,0,1,0,-226,1,0,0,11,5,289,2,-1,0,3,0
43,1,0,0,0,437,1,0,0,21,9,142,1,-1,0,3,0
51,9,0,2,0,1537,0,1,0,14,5,400,3,-1,0,3,0
40,4,0,2,0,917,1,0,2,20,8,292,1,-1,0,3,0
42,9,0,3,0,-401,1,0,1,29,1,145,2,-1,0,3,0
22,1,0,1,0,-295,1,0,2,26,6,150,2,-1,0,3,0
35,4,0,2,0,611,0,0,0,1,10,305,2,121,1,2,1
35,4,0,2,0,193,1,0,0,30,0,565,1,13,1,0,1
34,9,0,2,0,3743,1,0,0,18,8,722,4,-1,0,3,1
37,4,0,2,0,-1884,1,0,0,21,5,193,1,-1,0,3,0
55,5,0,1,0,466,0,0,2,17,6,287,4,-1,0,3,0
36,4,0,1,0,699,0,0,0,26,1,20,8,-1,0,3,0
48,1,0,1,0,10724,0,0,2,20,6,238,3,-1,0,3,0
34,1,0,1,0,1739,1,1,2,21,8,213,2,-1,0,3,0
35,4,0,2,0,0,0,0,0,21,9,240,1,-1,0,3,0
34,4,0,2,0,363,0,0,2,21,8,171,5,-1,0,3,0
35,1,0,1,0,911,1,0,0,20,9,434,2,181,5,1,0
34,9,0,1,0,1254,0,0,0,6,8,77,3,-1,0,3,0
46,9,0,1,0,159,0,1,0,11,1,139,4,-1,0,3,0
55,11,0,1,0,1785,0,0,0,11,1,339,3,-1,0,3,0
32,6,0,2,0,266,0,1,0,20,9,228,1,-1,0,3,0
35,7,0,1,0,-50,0,0,0,2,3,71,1,-1,0,3,0
35,1,0,1,0,331,1,0,2,17,6,116,3,-1,0,3,0
50,6,0,1,0,0,1,0,1,12,8,352,2,175,11,1,0
34,1,0,1,0,291,1,0,0,15,5,646,4,-1,0,3,0
42,9,0,1,0,2152,0,0,0,1,5,113,2,93,4,0,0
33,4,0,1,0,-285,1,0,0,12,1,507,3,-1,0,3,0
48,7,0,1,0,300,0,0,0,14,1,350,4,-1,0,3,0
49,2,0,0,0,10772,0,0,0,8,1,89,2,-1,0,3,0
46,1,0,1,0,668,1,0,2,15,8,1263,2,-1,0,3,1
44,4,0,3,0,415,1,0,1,14,8,7,7,-1,0,3,0
58,6,0,1,0,0,1,0,1,3,3,702,3,264,9,0,0
46,6,0,2,0,2421,0,0,0,11,1,170,4,-1,0,3,0
55,4,0,2,0,6770,0,0,0,27,0,167,1,-1,0,3,0
57,5,0,2,0,1269,0,0,0,31,1,1120,1,-1,0,3,1
37,9,0,1,0,720,1,0,0,14,8,365,6,36,3,0,0
44,1,0,0,0,195,1,0,2,16,8,541,5,-1,0,3,0
36,9,0,2,0,521,0,0,0,20,10,347,3,-1,0,3,1
49,9,0,1,0,0,1,0,0,11,5,178,2,-1,0,3,0
46,4,0,1,0,1098,0,0,0,8,8,99,3,343,3,1,0
52,1,0,0,0,2396,1,0,0,15,8,48,7,-1,0,3,0
35,0,0,1,0,2374,1,0,2,25,1,5,1,14,7,2,0
30,9,0,1,0,239,1,0,0,21,9,302,2,95,8,0,0
39,9,0,1,0,5574,0,0,0,14,1,102,2,-1,0,3,0
34,4,0,2,0,1433,0,0,0,8,1,170,3,-1,0,3,0
47,9,0,2,0,1430,1,0,0,24,5,120,11,-1,0,3,0
42,4,0,2,0,295,1,0,0,26,1,109,3,-1,0,3,0
53,4,0,1,0,2522,0,0,2,9,6,478,2,-1,0,3,0
56,6,0,2,0,350,0,0,0,3,3,83,3,-1,0,3,0
56,7,0,3,0,628,0,0,0,29,1,96,2,-1,0,3,0
82,5,0,0,0,8603,0,0,0,22,10,306,3,107,1,2,1
38,1,0,1,0,2467,0,0,0,2,6,192,1,-1,0,3,1
34,5,0,1,0,165,0,0,0,12,8,99,1,370,1,0,0
53,0,0,1,0,1815,0,0,0,29,5,86,6,-1,0,3,0
50,1,0,0,0,3764,0,0,1,2,6,108,4,-1,0,3,0
28,8,0,1,0,704,1,1,0,14,8,171,3,-1,0,3,0
35,1,0,1,0,0,1,1,0,21,9,113,1,-1,0,3,0
58,0,0,3,0,903,0,0,0,28,4,56,1,-1,0,3,0
38,9,0,2,0,128,0,0,0,13,1,183,5,-1,0,3,0
35,7,0,1,0,322,1,1,2,20,6,590,4,-1,0,3,0
53,1,0,0,0,10,1,0,2,19,8,73,1,-1,0,3,0
38,6,0,1,0,29125,0,0,2,18,6,313,2,-1,0,3,0
38,4,0,2,0,1722,1,0,0,10,5,500,1,-1,0,3,1
33,7,0,1,0,968,1,0,0,14,8,204,5,-1,0,3,0
54,1,0,1,0,532,1,0,2,14,8,220,1,-1,0,3,0
40,4,0,2,0,2487,0,0,0,30,0,126,1,-1,0,3,0
21,1,0,1,0,223,1,0,2,27,8,155,1,-1,0,3,0
46,4,0,2,0,0,1,0,0,1,6,87,2,-1,0,3,0
31,1,0,1,0,754,1,0,2,19,8,1022,4,-1,0,3,1
45,1,0,0,0,85,1,0,2,8,8,162,1,-1,0,3,0
32,0,0,1,0,3,1,1,0,15,5,612,4,-1,0,3,0
44,1,0,1,0,376,1,0,0,21,9,61,4,-1,0,3,0
43,7,0,1,0,-416,1,1,0,14,5,80,3,-1,0,3,0
53,4,0,2,0,3105,1,1,0,21,9,84,2,-1,0,3,0
27,9,0,1,0,616,1,0,0,5,3,263,1,-1,0,3,0
53,6,0,2,0,1672,0,0,0,23,5,438,1,-1,0,3,0
36,9,0,1,0,4542,1,0,0,28,1,76,16,-1,0,3,0
60,0,0,1,0,1541,0,0,0,8,5,90,3,-1,0,3,0
30,0,0,0,0,40,1,1,0,7,5,174,1,-1,0,3,0
49,6,0,2,0,23917,0,0,0,11,1,51,4,-1,0,3,0
31,4,0,2,0,1331,0,0,0,30,0,297,1,86,3,2,1
60,5,0,1,0,0,0,0,0,9,11,408,1,-1,0,3,1
32,1,0,1,0,5,0,0,0,20,9,269,1,-1,0,3,0
61,5,0,1,0,4248,1,0,2,14,8,71,1,-1,0,3,0
37,0,0,1,0,2061,1,1,0,7,10,867,2,107,4,2,0
34,1,0,1,0,-563,1,0,2,26,8,252,1,-1,0,3,0
47,0,0,1,0,1715,0,0,0,22,5,211,8,-1,0,3,0
53,9,0,1,0,3398,0,1,1,20,9,88,6,113,13,1,0
40,0,0,0,0,1314,1,0,2,29,8,284,1,-1,0,3,0
31,4,0,1,0,2019,0,0,2,7,8,380,2,-1,0,3,0
42,4,0,2,0,60,0,0,0,6,1,426,3,-1,0,3,0
43,1,0,0,0,34,1,0,2,8,8,543,3,-1,0,3,0
59,6,0,2,0,185,0,0,0,22,6,177,5,138,1,0,0
33,4,0,2,0,0,1,0,0,18,9,88,1,-1,0,3,0
68,11,0,3,0,4092,0,0,1,11,1,329,1,-1,0,3,0
33,9,0,2,0,2364,1,0,2,2,6,154,2,-1,0,3,0
34,4,0,2,0,48,0,0,0,24,5,357,7,-1,0,3,0
47,9,0,1,0,644,0,0,1,28,4,54,3,160,13,0,0
31,4,0,2,0,13,0,0,0,28,1,110,5,-1,0,3,0
30,1,0,1,0,253,1,0,2,23,8,160,2,-1,0,3,0
42,1,0,1,0,0,1,0,0,24,5,149,2,-1,0,3,0
34,1,0,0,0,357,1,0,2,14,8,197,2,-1,0,3,0
28,4,0,2,0,1918,0,0,0,18,10,333,1,616,1,0,0
37,1,0,0,0,1796,1,1,0,17,0,232,2,-1,0,3,0
28,9,0,2,0,107,1,0,0,29,5,122,13,-1,0,3,0
59,5,0,1,0,2467,0,0,0,20,9,972,2,-1,0,3,0
39,9,0,1,0,22,0,0,0,21,1,76,2,-1,0,3,0
47,9,0,0,0,434,1,1,0,5,8,278,1,-1,0,3,0
59,10,0,1,0,1047,0,0,0,21,1,438,1,184,3,2,1
41,1,0,1,0,153,1,0,2,27,8,389,1,-1,0,3,0
52,1,0,0,0,863,0,0,0,8,8,224,2,170,3,0,0
33,3,0,1,0,8,1,0,0,14,1,425,4,-1,0,3,0
38,1,0,1,0,1116,0,0,2,9,6,80,3,-1,0,3,0
30,1,0,1,0,0,1,0,0,12,8,439,1,-1,0,3,0
31,7,0,1,0,25,1,1,2,5,8,172,1,-1,0,3,0
47,0,0,1,0,5401,0,0,0,19,1,824,2,-1,0,3,0
46,4,0,2,0,4301,1,1,0,18,9,50,1,183,2,0,0
38,0,0,1,0,981,1,1,0,8,8,134,2,-1,0,3,0
34,4,0,2,0,0,0,0,0,29,1,120,2,-1,0,3,0
35,1,0,1,0,4731,1,0,2,2,6,249,2,-1,0,3,0
52,9,0,2,0,2506,0,0,0,16,5,377,1,228,3,0,0
40,0,0,1,0,67,0,0,0,21,9,199,2,-1,0,3,0
48,4,0,1,0,4415,1,0,0,8,0,1032,3,141,7,0,1
61,10,0,0,0,1,0,0,0,25,11,85,1,-1,0,3,0
53,1,0,1,0,1027,0,0,0,21,9,102,1,121,1,0,0
32,0,0,2,0,176,1,0,0,25,5,50,1,-1,0,3,0
60,5,0,3,0,209,0,0,0,30,0,472,1,-1,0,3,0
34,4,0,2,0,4859,0,0,0,30,0,113,1,37,1,1,0
35,1,0,1,0,-339,1,0,2,8,8,389,2,-1,0,3,0
58,3,0,0,0,0,0,0,2,18,6,37,1,-1,0,3,0
50,10,0,2,0,377,0,0,0,6,0,283,1,319,3,0,0
54,5,0,1,0,883,0,0,1,5,3,305,4,-1,0,3,0
40,6,0,1,0,1749,0,0,0,14,5,767,12,-1,0,3,0
39,2,0,1,0,580,1,0,2,14,8,323,4,-1,0,3,0
40,1,0,0,0,1802,1,0,0,17,0,326,1,319,1,0,0
36,1,0,0,0,2040,1,0,0,13,8,125,2,-1,0,3,0
45,1,0,1,0,240,0,0,0,18,1,181,7,-1,0,3,0
38,7,0,1,0,369,1,0,1,7,8,224,1,-1,0,3,0
