poutcome,pdays,previous,contact,campaign,day,housing,marital,y
3,-1,0,2,24,20,1,0,0
3,-1,0,2,6,12,0,0,0
3,-1,0,1,3,15,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,1,13,1,0,0
3,-1,0,0,3,31,1,0,0
1,270,3,0,4,3,1,0,0
3,-1,0,2,1,13,1,0,1
3,-1,0,0,2,28,0,0,0
3,-1,0,0,11,30,0,0,0
3,-1,0,0,3,28,1,0,0
1,340,15,0,4,15,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,0,3,21,1,0,0
3,-1,0,2,3,20,0,0,0
3,-1,0,2,7,20,1,0,0
3,-1,0,2,2,3,1,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,0,2,7,1,0,0
3,-1,0,0,1,22,1,0,0
3,-1,0,0,1,14,1,0,0
3,-1,0,2,2,20,0,0,0
3,-1,0,2,17,11,1,0,0
0,171,1,0,1,20,1,0,0
0,170,2,0,1,5,0,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,0,4,4,0,0,0
3,-1,0,2,1,11,0,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,0,1,9,1,0,0
3,-1,0,2,1,15,1,0,1
3,-1,0,0,1,5,1,0,0
3,-1,0,2,1,5,1,0,0
3,-1,0,2,3,30,1,0,0
3,-1,0,0,1,10,1,0,0
3,-1,0,2,2,15,1,0,0
3,-1,0,2,4,17,0,0,0
3,-1,0,2,11,26,1,0,1
3,-1,0,0,8,21,0,0,0
3,-1,0,0,1,25,0,0,0
3,-1,0,1,1,20,0,0,0
3,-1,0,0,5,13,0,0,1
3,-1,0,0,4,14,0,0,0
0,347,3,0,1,15,1,0,0
3,-1,0,0,1,23,1,0,0
3,-1,0,0,2,17,1,0,0
3,-1,0,1,1,11,0,0,0
3,-1,0,2,1,5,1,0,0
0,300,1,0,1,13,1,0,0
3,-1,0,2,10,20,1,0,0
3,-1,0,0,1,8,1,0,0
3,-1,0,1,1,8,0,0,1
3,-1,0,0,2,20,0,0,0
3,-1,0,0,1,23,1,0,1
2,101,6,0,3,21,0,0,0
3,-1,0,2,1,18,0,0,0
3,-1,0,2,1,6,0,0,0
3,-1,0,2,26,20,1,0,0
0,96,2,0,4,2,1,0,0
3,-1,0,0,4,13,0,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,2,3,8,1,0,0
2,95,3,0,2,28,0,0,0
3,-1,0,2,3,5,1,0,0
3,-1,0,2,1,20,1,0,0
3,-1,0,2,2,12,0,0,0
3,-1,0,0,1,16,1,0,0
3,-1,0,1,4,20,1,0,0
3,-1,0,1,4,26,0,0,0
3,-1,0,2,2,9,0,0,0
3,-1,0,2,1,6,0,0,0
3,-1,0,0,3,21,0,0,0
3,-1,0,2,2,14,1,0,0
3,-1,0,0,1,4,0,0,0
0,262,2,0,2,29,0,0,0
3,-1,0,0,1,28,0,0,0
0,337,3,0,1,15,1,0,1
3,-1,0,2,1,4,0,0,0
0,245,4,0,1,7,1,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,2,2,30,1,0,1
3,-1,0,2,2,17,0,0,0
3,-1,0,0,3,7,1,0,0
3,-1,0,0,1,18,0,0,0
3,-1,0,0,2,16,1,0,0
3,-1,0,0,1,11,1,0,0
0,101,4,0,1,21,0,0,0
3,-1,0,2,2,2,1,0,0
3,-1,0,0,2,15,1,0,0
3,-1,0,0,9,24,1,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,0,1,30,0,0,0
3,-1,0,0,4,31,0,0,0
3,-1,0,0,3,14,1,0,0
3,-1,0,0,6,21,0,0,0
3,-1,0,0,1,6,1,0,0
3,-1,0,1,1,7,1,0,0
3,-1,0,1,2,21,0,0,0
3,-1,0,0,2,17,1,0,0
3,-1,0,0,1,12,0,0,0
3,-1,0,0,3,5,0,0,1
3,-1,0,0,1,17,1,0,0
3,-1,0,2,4,18,1,0,0
3,-1,0,2,1,8,1,0,0
2,174,1,0,1,19,1,0,1
3,-1,0,0,2,4,1,0,0
3,-1,0,0,1,13,0,0,0
3,-1,0,0,2,21,1,0,0
0,342,1,0,1,7,0,0,0
3,-1,0,0,3,23,0,0,0
1,110,3,0,1,18,1,0,0
3,-1,0,0,1,14,0,0,0
0,252,2,0,1,2,1,0,0
3,-1,0,2,1,5,1,0,0
3,-1,0,2,5,18,1,0,0
3,-1,0,0,2,6,0,0,1
3,-1,0,0,2,7,1,0,1
3,-1,0,0,1,20,0,0,1
3,-1,0,2,1,14,1,0,0
3,-1,0,1,2,30,0,0,1
3,-1,0,0,5,20,1,0,0
3,-1,0,0,5,15,1,0,0
3,-1,0,0,5,27,0,0,1
0,259,2,0,1,29,1,0,0
3,-1,0,2,1,28,1,0,0
3,-1,0,0,3,7,0,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,1,3,15,0,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,1,3,14,1,0,0
2,278,1,0,2,8,0,0,1
0,370,1,0,1,14,1,0,0
0,350,7,0,2,12,1,0,0
3,-1,0,0,4,20,1,0,0
3,-1,0,0,2,13,0,0,0
3,-1,0,0,2,21,0,0,0
0,248,1,0,3,30,1,0,0
3,-1,0,2,2,19,1,0,0
3,-1,0,2,1,9,0,0,0
3,-1,0,2,1,11,0,0,0
3,-1,0,0,1,14,1,0,0
2,93,7,0,7,14,0,0,0
3,-1,0,0,1,12,0,0,0
3,-1,0,0,2,14,1,0,0
3,-1,0,2,2,26,1,0,0
0,246,1,0,2,29,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,0,2,5,1,0,0
3,-1,0,2,2,20,0,0,0
0,357,1,0,4,12,1,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,2,1,29,1,0,0
3,-1,0,0,1,8,0,0,0
0,364,5,0,5,8,1,0,0
3,-1,0,0,3,19,0,0,0
3,-1,0,0,3,19,0,0,0
3,-1,0,2,6,20,0,0,0
3,-1,0,0,3,13,1,0,0
3,-1,0,2,3,26,1,0,0
3,-1,0,0,1,17,0,0,0
3,-1,0,0,2,22,0,0,0
3,-1,0,0,6,21,1,0,0
3,-1,0,2,1,6,0,0,0
1,338,8,0,2,8,1,0,0
1,363,2,0,3,18,1,0,0
3,-1,0,2,4,9,0,0,0
3,-1,0,0,4,22,0,0,0
3,-1,0,2,2,8,1,0,1
3,-1,0,2,3,23,0,0,0
3,-1,0,2,1,20,1,0,0
3,-1,0,1,2,25,1,0,0
3,-1,0,2,1,20,0,0,0
0,343,1,0,2,17,1,0,0
1,97,3,1,5,6,0,0,0
3,-1,0,1,7,16,0,0,0
3,-1,0,2,2,7,0,0,0
3,-1,0,2,1,8,1,0,0
0,355,4,0,2,18,1,0,0
3,-1,0,0,3,14,1,0,0
0,94,8,0,7,21,1,0,0
3,-1,0,0,9,18,1,0,0
3,-1,0,2,1,18,1,0,0
3,-1,0,0,2,24,1,0,1
3,-1,0,2,1,23,1,0,0
3,-1,0,0,3,18,0,0,0
3,-1,0,0,1,4,1,0,0
1,269,3,0,2,5,1,0,0
3,-1,0,2,1,13,0,0,0
3,-1,0,0,2,24,0,0,1
3,-1,0,2,3,26,1,0,0
3,-1,0,0,1,6,0,0,0
3,-1,0,2,9,2,1,0,0
3,-1,0,0,2,4,0,0,0
0,253,2,0,1,7,1,0,0
3,-1,0,0,1,18,0,0,0
3,-1,0,0,1,20,0,0,0
0,260,2,0,2,5,1,0,0
3,-1,0,2,1,17,0,0,0
3,-1,0,1,8,26,0,0,0
3,-1,0,0,3,11,0,0,0
3,-1,0,2,3,23,0,0,0
3,-1,0,0,2,15,0,0,0
3,-1,0,0,14,18,0,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,0,2,2,1,0,0
3,-1,0,0,1,5,0,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,0,2,17,0,0,0
0,344,1,0,1,6,1,0,0
0,245,3,0,3,30,1,0,0
3,-1,0,2,4,16,0,0,0
3,-1,0,0,3,14,1,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,0,2,18,1,0,0
1,113,2,0,1,19,1,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,0,16,28,0,0,0
3,-1,0,0,7,31,0,0,0
0,334,2,0,2,6,1,0,0
3,-1,0,2,2,28,1,0,0
3,-1,0,2,3,11,0,0,0
3,-1,0,0,1,21,0,0,0
0,369,3,0,2,12,1,0,0
3,-1,0,0,3,31,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,2,18,1,0,0
0,350,6,1,4,13,1,0,0
3,-1,0,0,1,5,0,0,0
3,-1,0,2,1,6,0,0,0
3,-1,0,2,2,14,1,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,0,2,14,1,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,2,1,19,0,0,1
3,-1,0,0,1,9,0,0,0
3,-1,0,0,6,30,1,0,0
3,-1,0,2,1,2,1,0,0
3,-1,0,2,1,17,0,0,0
3,-1,0,0,4,20,0,0,0
3,-1,0,2,2,6,1,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,2,21,1,0,0
1,278,23,0,2,5,1,0,0
0,169,1,0,2,6,1,0,0
3,-1,0,0,3,11,0,0,0
3,-1,0,2,1,15,1,0,0
3,-1,0,0,2,14,1,0,0
3,-1,0,0,1,18,1,0,0
1,20,1,0,1,3,1,0,1
3,-1,0,0,3,5,1,0,0
3,-1,0,0,2,28,0,0,0
3,-1,0,2,1,4,0,0,0
0,275,3,0,4,5,1,0,0
3,-1,0,2,17,28,1,0,0
3,-1,0,2,2,16,1,0,1
3,-1,0,2,4,7,1,0,0
3,-1,0,2,2,18,0,0,0
3,-1,0,0,4,4,1,0,1
3,-1,0,0,4,20,0,0,1
3,-1,0,2,6,6,0,0,0
0,265,4,0,5,9,1,0,0
3,-1,0,0,16,27,0,0,0
3,-1,0,0,4,14,1,0,0
3,-1,0,0,3,27,1,0,1
3,-1,0,2,6,19,1,0,0
3,-1,0,0,2,28,0,0,0
3,-1,0,0,1,23,0,0,0
3,-1,0,2,5,30,0,0,0
3,-1,0,0,5,8,0,0,0
3,-1,0,2,1,19,1,0,0
0,175,1,2,1,17,1,0,0
3,-1,0,0,1,16,0,0,0
3,-1,0,0,1,20,1,0,0
0,179,1,0,7,18,1,0,0
0,346,2,0,1,14,1,0,1
3,-1,0,0,4,7,1,0,0
3,-1,0,0,2,30,1,0,0
3,-1,0,2,1,23,1,0,0
3,-1,0,0,1,8,0,0,1
3,-1,0,2,1,2,1,0,0
3,-1,0,0,1,13,1,0,0
0,370,2,0,2,11,1,0,0
3,-1,0,0,1,10,0,0,0
3,-1,0,0,4,30,0,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,0,3,21,1,0,0
3,-1,0,2,4,7,1,0,0
3,-1,0,0,8,18,1,0,0
3,-1,0,0,2,19,1,0,0
3,-1,0,2,2,5,1,0,0
3,-1,0,0,1,17,1,0,0
0,327,23,0,6,13,1,0,0
3,-1,0,2,2,12,1,0,0
3,-1,0,2,2,30,1,0,0
3,-1,0,0,2,26,0,0,0
3,-1,0,0,5,11,0,0,0
3,-1,0,0,2,13,1,0,0
3,-1,0,0,3,14,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,2,4,30,1,0,0
1,326,5,0,1,11,1,0,0
2,103,3,0,1,15,0,0,1
3,-1,0,0,1,10,0,0,0
1,56,1,1,2,27,0,0,1
1,125,2,0,3,20,1,0,0
3,-1,0,0,4,25,0,0,0
3,-1,0,0,1,8,1,0,0
0,147,1,0,1,16,1,0,0
3,-1,0,2,25,2,1,0,0
3,-1,0,0,3,20,1,0,0
3,-1,0,0,3,20,0,0,1
3,-1,0,0,1,6,1,0,0
1,96,9,0,1,3,1,0,0
3,-1,0,2,5,2,1,0,0
3,-1,0,0,1,22,0,0,0
3,-1,0,0,3,19,0,0,0
0,171,1,0,1,3,0,0,1
3,-1,0,0,5,6,1,0,0
0,299,4,0,2,15,1,0,0
3,-1,0,0,10,18,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,2,37,20,1,0,0
3,-1,0,2,2,19,0,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,0,3,18,0,0,0
3,-1,0,2,5,30,1,0,0
0,170,5,0,1,8,1,0,0
3,-1,0,0,2,11,0,0,0
3,-1,0,0,2,29,1,0,0
1,171,2,0,1,17,0,0,0
3,-1,0,2,2,9,1,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,2,1,27,0,0,0
0,162,5,0,11,8,0,0,0
3,-1,0,2,9,30,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,2,2,9,1,0,0
3,-1,0,2,1,26,1,0,0
3,-1,0,0,1,18,0,0,0
3,-1,0,1,2,18,0,0,0
3,-1,0,0,1,21,0,0,0
3,-1,0,2,1,6,0,0,0
1,195,1,1,2,15,0,0,1
3,-1,0,0,2,24,1,0,1
0,348,1,0,1,13,1,0,0
3,-1,0,0,4,14,1,0,0
3,-1,0,0,2,31,0,0,0
3,-1,0,0,1,2,1,0,0
3,-1,0,1,1,21,1,0,0
3,-1,0,0,3,18,0,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,0,2,19,0,0,0
3,-1,0,0,3,30,0,0,0
3,-1,0,0,1,6,1,0,0
3,-1,0,0,1,18,0,0,1
3,-1,0,0,5,8,0,0,0
3,-1,0,0,3,20,0,0,0
3,-1,0,2,4,9,1,0,0
3,-1,0,2,1,29,1,0,0
3,-1,0,0,1,13,1,0,0
3,-1,0,2,2,12,0,0,0
3,-1,0,2,2,6,0,0,0
1,185,5,0,1,10,1,0,1
3,-1,0,0,9,21,0,0,0
3,-1,0,2,6,19,1,0,0
3,-1,0,2,1,30,1,0,0
3,-1,0,2,2,16,0,0,0
3,-1,0,0,2,29,1,0,0
3,-1,0,2,2,17,1,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,2,1,5,1,0,0
3,-1,0,0,2,31,1,0,0
0,252,4,0,4,3,1,0,0
3,-1,0,0,1,11,1,0,0
3,-1,0,2,2,20,0,0,0
3,-1,0,2,3,11,0,0,0
3,-1,0,0,5,15,0,0,1
3,-1,0,2,1,27,1,0,0
3,-1,0,0,10,30,0,0,0
3,-1,0,2,6,3,1,0,0
3,-1,0,0,1,19,1,0,0
3,-1,0,0,3,13,1,0,0
3,-1,0,0,2,22,0,0,0
3,-1,0,2,1,16,0,0,0
3,-1,0,0,4,14,0,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,2,2,15,0,0,0
3,-1,0,2,3,29,1,0,0
3,-1,0,0,4,18,1,0,0
3,-1,0,2,5,27,1,0,0
3,-1,0,0,2,11,0,0,0
0,206,5,0,2,6,1,0,0
1,167,16,0,1,17,1,0,0
0,389,2,0,4,15,1,0,0
0,365,1,0,4,14,1,0,0
3,-1,0,2,2,29,1,0,1
3,-1,0,0,4,18,1,0,0
3,-1,0,2,3,5,1,0,0
3,-1,0,0,2,20,1,0,0
3,-1,0,2,2,19,1,0,0
3,-1,0,0,4,26,0,0,0
3,-1,0,0,2,8,1,0,0
3,-1,0,0,2,4,0,0,0
0,305,1,0,1,11,1,0,0
3,-1,0,0,8,31,1,0,0
3,-1,0,0,5,10,0,0,0
3,-1,0,2,4,21,1,0,1
3,-1,0,2,1,20,1,0,1
3,-1,0,0,2,19,1,0,0
3,-1,0,0,4,21,0,0,0
3,-1,0,2,1,13,1,0,0
0,172,1,0,2,21,1,0,0
3,-1,0,0,1,29,1,0,0
3,-1,0,2,1,15,1,0,0
3,-1,0,0,3,18,1,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,0,13,18,0,0,0
3,-1,0,0,1,24,1,0,0
3,-1,0,2,3,30,0,0,0
3,-1,0,0,2,8,1,0,0
3,-1,0,0,2,26,0,0,0
3,-1,0,2,5,24,1,0,0
3,-1,0,2,1,2,1,0,0
0,365,2,0,5,15,1,0,0
3,-1,0,2,1,19,0,0,0
3,-1,0,2,2,8,1,0,0
0,255,2,0,2,6,0,0,0
3,-1,0,0,13,26,0,0,0
0,350,1,0,1,14,1,0,0
3,-1,0,2,1,20,1,0,0
3,-1,0,0,6,12,0,0,1
0,374,3,0,4,14,1,0,0
1,347,5,1,12,12,1,0,0
3,-1,0,0,1,18,0,0,0
3,-1,0,0,3,4,0,0,0
0,330,17,0,2,7,1,0,0
3,-1,0,1,24,28,1,0,0
3,-1,0,0,3,29,0,0,0
3,-1,0,0,17,27,0,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,2,1,29,1,0,1
3,-1,0,0,2,17,1,0,0
3,-1,0,2,2,14,1,0,0
3,-1,0,0,7,18,0,0,0
3,-1,0,0,1,28,0,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,2,2,6,1,0,0
3,-1,0,0,1,5,0,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,1,8,1,0,0
3,-1,0,2,2,17,0,0,0
3,-1,0,0,2,29,1,0,0
3,-1,0,0,1,11,0,0,0
3,-1,0,0,2,13,0,0,0
1,231,2,0,2,4,1,0,0
1,195,1,0,2,20,1,0,1
3,-1,0,0,1,18,1,0,1
3,-1,0,2,4,9,1,0,0
3,-1,0,0,10,28,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,2,4,20,0,0,0
3,-1,0,0,1,20,0,0,0
3,-1,0,0,1,17,1,0,0
1,351,3,0,3,12,1,0,0
3,-1,0,2,22,20,1,0,0
3,-1,0,2,2,29,1,0,1
3,-1,0,0,2,31,0,0,0
2,92,1,1,1,11,0,0,1
3,-1,0,0,1,14,1,0,0
3,-1,0,2,8,12,0,0,0
3,-1,0,0,2,14,0,0,1
3,-1,0,2,2,28,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,2,2,20,1,0,0
3,-1,0,2,1,8,0,0,0
3,-1,0,0,2,8,0,0,0
3,-1,0,0,8,23,0,0,0
3,-1,0,2,2,30,1,0,0
3,-1,0,2,1,23,1,0,0
3,-1,0,0,2,28,1,0,0
3,-1,0,0,2,21,1,0,0
3,-1,0,2,1,7,1,0,0
1,2,1,0,1,30,0,0,0
3,-1,0,0,2,19,1,0,0
3,-1,0,0,1,26,1,0,0
3,-1,0,0,4,22,0,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,2,2,29,1,0,0
3,-1,0,2,1,20,0,0,0
3,-1,0,2,1,19,1,0,0
3,-1,0,0,4,5,0,0,0
2,189,1,0,3,15,0,0,1
3,-1,0,0,1,13,1,0,0
3,-1,0,0,4,18,0,0,0
3,-1,0,0,2,12,1,0,1
0,188,5,0,2,1,0,0,0
0,365,1,0,2,8,1,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,2,1,23,1,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,2,1,23,1,0,0
3,-1,0,0,1,14,1,0,0
3,-1,0,0,2,23,0,0,0
3,-1,0,1,8,31,0,0,0
3,-1,0,0,1,12,0,0,0
3,-1,0,1,4,24,1,0,0
0,112,2,1,3,18,1,0,0
3,-1,0,0,1,28,0,0,0
3,-1,0,0,1,30,1,0,1
3,-1,0,0,1,19,1,0,0
3,-1,0,2,2,30,1,0,0
3,-1,0,2,1,19,1,0,0
3,-1,0,0,1,22,1,0,1
3,-1,0,1,1,18,1,0,0
3,-1,0,0,1,23,0,0,0
3,-1,0,0,2,31,0,0,0
3,-1,0,1,1,17,0,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,0,3,13,1,0,0
0,183,1,1,3,5,0,0,0
3,-1,0,0,2,24,1,0,0
3,-1,0,0,2,15,1,0,1
3,-1,0,1,7,16,0,0,0
0,102,2,0,1,26,0,0,0
2,183,2,0,2,17,0,0,1
3,-1,0,2,2,28,1,0,0
3,-1,0,2,1,21,0,0,0
3,-1,0,0,4,29,0,0,0
3,-1,0,0,2,8,1,0,0
3,-1,0,0,1,20,0,0,0
3,-1,0,0,7,14,1,0,0
3,-1,0,0,1,7,0,0,0
1,173,2,0,7,13,1,0,0
3,-1,0,0,2,9,0,0,0
0,201,1,0,1,4,1,0,0
3,-1,0,2,1,5,0,0,0
3,-1,0,0,3,14,0,0,0
3,-1,0,1,1,3,0,0,1
3,-1,0,2,3,16,0,0,0
3,-1,0,1,11,18,1,0,0
3,-1,0,0,3,3,1,0,0
3,-1,0,0,1,28,0,0,0
3,-1,0,0,1,16,1,0,0
3,-1,0,0,1,13,1,0,1
3,-1,0,2,2,3,0,0,0
0,271,4,0,1,2,1,0,0
3,-1,0,2,2,17,1,0,0
3,-1,0,2,2,15,0,0,0
3,-1,0,0,3,12,0,0,0
3,-1,0,0,1,9,0,0,0
0,55,1,0,1,31,1,0,0
0,157,4,0,1,4,1,0,1
3,-1,0,0,6,13,0,0,1
3,-1,0,0,2,29,1,0,0
3,-1,0,0,2,22,0,0,0
3,-1,0,1,1,18,0,0,0
3,-1,0,2,3,18,0,0,0
3,-1,0,2,1,27,1,0,0
0,91,6,0,2,13,1,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,2,3,29,1,0,0
3,-1,0,2,7,6,1,0,0
3,-1,0,2,1,3,1,0,0
3,-1,0,2,11,17,0,0,0
3,-1,0,2,3,19,1,0,0
3,-1,0,2,9,6,1,0,0
3,-1,0,2,2,6,1,0,0
2,91,5,0,1,6,0,0,0
1,186,9,0,1,17,1,0,0
3,-1,0,0,2,30,0,0,0
1,281,4,0,1,8,1,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,0,3,4,1,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,0,2,28,0,0,0
0,183,10,0,2,5,1,0,1
3,-1,0,0,3,3,1,0,0
3,-1,0,0,2,19,0,0,0
3,-1,0,2,1,5,0,0,0
3,-1,0,0,1,21,0,0,0
3,-1,0,0,1,29,1,0,0
0,278,4,0,2,13,1,0,0
3,-1,0,0,4,22,0,0,0
3,-1,0,2,6,30,1,0,0
3,-1,0,2,1,5,0,0,1
3,-1,0,2,1,8,1,0,0
0,189,1,0,2,20,0,0,0
3,-1,0,0,3,24,1,0,0
3,-1,0,0,8,30,0,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,1,1,28,0,0,1
3,-1,0,0,1,23,0,0,0
3,-1,0,0,1,17,0,0,0
3,-1,0,2,4,20,0,0,0
3,-1,0,0,2,17,1,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,0,1,4,1,0,0
3,-1,0,0,5,18,0,0,0
3,-1,0,1,3,21,1,0,0
0,350,4,0,3,18,1,0,0
1,353,1,0,2,25,0,0,1
3,-1,0,2,1,19,0,0,0
3,-1,0,0,5,29,0,0,0
3,-1,0,2,2,26,1,0,0
3,-1,0,2,2,6,0,0,0
1,5,1,0,2,2,0,0,0
3,-1,0,0,1,10,0,0,0
3,-1,0,0,3,14,1,0,0
3,-1,0,0,10,19,1,0,0
3,-1,0,2,2,4,1,0,0
1,349,3,0,3,12,1,0,1
3,-1,0,0,6,30,0,0,0
3,-1,0,2,1,10,0,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,0,4,30,0,0,0
3,-1,0,0,4,14,0,0,0
3,-1,0,2,2,19,0,0,0
3,-1,0,2,5,4,1,0,0
3,-1,0,0,11,28,0,0,0
0,350,5,0,1,12,1,0,1
3,-1,0,0,2,14,1,0,0
3,-1,0,0,1,5,1,0,0
0,73,1,0,3,14,0,0,0
3,-1,0,0,3,3,0,0,0
3,-1,0,0,4,13,1,0,0
1,6,3,1,4,3,0,0,0
3,-1,0,0,9,17,0,0,0
1,257,1,0,1,16,1,0,1
3,-1,0,2,7,20,0,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,2,2,15,0,0,0
3,-1,0,0,4,20,1,0,0
3,-1,0,0,1,9,0,0,0
0,195,2,0,1,22,0,0,0
3,-1,0,0,4,12,0,0,0
3,-1,0,2,2,13,1,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,2,2,6,1,0,1
0,349,1,0,1,7,1,0,0
3,-1,0,0,2,28,1,0,0
3,-1,0,0,1,16,1,0,0
3,-1,0,2,1,4,1,0,0
3,-1,0,0,3,11,0,0,1
3,-1,0,2,1,5,1,0,0
3,-1,0,0,1,24,1,0,0
3,-1,0,0,1,9,0,0,0
3,-1,0,0,5,28,1,0,0
3,-1,0,0,1,2,1,0,0
0,127,3,0,2,18,0,0,0
3,-1,0,0,6,8,1,0,0
3,-1,0,0,2,11,0,0,0
3,-1,0,0,4,31,1,0,0
3,-1,0,2,9,15,1,0,0
3,-1,0,2,1,5,0,0,0
3,-1,0,2,2,6,1,0,0
3,-1,0,2,1,20,0,0,0
3,-1,0,0,1,17,0,0,0
3,-1,0,2,2,12,1,0,0
3,-1,0,0,1,11,0,0,0
3,-1,0,2,4,15,1,0,0
3,-1,0,2,2,8,1,0,0
3,-1,0,0,2,18,0,0,0
3,-1,0,0,3,25,0,0,0
3,-1,0,0,6,18,0,0,0
3,-1,0,2,2,18,0,0,0
3,-1,0,2,1,9,0,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,2,6,21,1,0,0
3,-1,0,0,6,18,0,0,0
3,-1,0,0,2,30,1,0,0
3,-1,0,0,8,8,1,0,0
3,-1,0,0,3,30,0,0,1
3,-1,0,2,2,23,1,0,0
0,185,1,0,1,16,0,0,0
3,-1,0,1,3,30,0,0,0
3,-1,0,0,1,3,0,0,1
3,-1,0,0,6,2,0,0,0
3,-1,0,0,1,17,1,0,0
2,374,1,0,1,12,1,0,1
3,-1,0,2,2,27,1,0,0
2,87,1,0,1,30,0,0,1
3,-1,0,0,1,6,1,0,0
0,296,11,0,1,13,1,0,1
3,-1,0,0,1,4,1,0,0
3,-1,0,0,1,2,0,0,0
2,181,2,0,1,12,0,0,0
3,-1,0,2,1,26,1,0,0
3,-1,0,0,3,30,0,0,0
0,167,1,0,2,20,1,0,0
3,-1,0,1,3,13,1,0,0
3,-1,0,0,10,28,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,2,17,1,0,0
3,-1,0,2,4,16,1,0,0
3,-1,0,0,1,10,1,0,0
3,-1,0,1,2,30,0,0,1
0,195,4,0,1,3,1,0,1
3,-1,0,0,2,31,1,0,0
3,-1,0,2,4,27,1,0,0
3,-1,0,2,4,16,1,0,0
3,-1,0,2,2,19,1,0,0
0,152,2,0,1,19,0,0,0
3,-1,0,0,1,8,1,0,0
3,-1,0,0,2,6,0,0,0
3,-1,0,0,4,29,1,0,0
3,-1,0,0,2,30,0,0,1
3,-1,0,0,1,16,0,0,1
3,-1,0,0,3,5,0,0,0
3,-1,0,0,6,12,1,0,0
3,-1,0,2,3,20,0,0,0
3,-1,0,0,17,17,1,0,0
3,-1,0,2,6,23,1,0,0
0,352,2,0,4,14,1,0,0
3,-1,0,0,1,11,1,0,0
3,-1,0,2,4,14,1,0,0
0,321,1,0,1,25,0,0,1
3,-1,0,2,2,7,1,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,0,6,29,0,0,0
0,339,1,0,1,16,1,0,0
3,-1,0,0,1,7,0,0,0
0,126,1,0,1,20,1,0,0
3,-1,0,2,1,2,1,0,0
3,-1,0,0,2,12,1,0,0
3,-1,0,0,1,16,1,0,0
3,-1,0,0,2,3,0,0,1
1,107,2,0,1,5,1,0,1
3,-1,0,0,2,21,1,0,0
3,-1,0,0,2,6,1,0,0
3,-1,0,0,2,9,0,0,0
0,344,7,0,1,13,1,0,0
3,-1,0,0,5,29,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,0,2,14,1,0,0
3,-1,0,0,4,23,0,0,0
0,370,1,0,2,13,1,0,0
3,-1,0,2,1,27,1,0,0
